PCA1,PCA2,label,sentence,PCA3
-0.0039060647,0.004924797,correct_humanchess,e4 e5 Nf3 Nc6 Bc4 Bc5 a3 Qf6 b4 Bb6 d3 h6 Nc3 Nge7 O-O O-O Re1 a6 Be3 Nd4,0.03313788
-0.00083819125,0.0076356377,correct_humanchess,e4 e5 Nf3 Nc6 Bb5 Nge7 Nc3 h6 Nd5 a6 Ba4 b5 Bb3 Ng6 c4 b4 Ba4 Nd4 O-O c6,0.027484618
-0.024272773,-0.008077016,correct_humanchess,e4 c5 f4 d5 exd5 Qxd5 Nc3 Qd8 Bc4 Bf5 d3 a6 g4 Bd7 a4 e6 Bd2 Bc6 Nf3 Bxf3,-0.0053007826
-0.04022204,0.00052667025,correct_humanchess,e4 e6 d4 d5 e5 c5 c3 Ne7 f4 cxd4 cxd4 Nf5 Nf3 Nc6 Bb5 Bd7 O-O Qb6 Bxc6 Bxc6,-0.008574153
-0.01118927,-0.047534123,correct_humanchess,e4 e6 d4 b6 d5 Bb4+ c3 Bc5 b4 Bd6 Nf3 exd5 e5 Qe7 Qxd5 Bxe5 Nxe5 c6 Qxf7+ Qxf7,-0.002922817
0.024128333,-0.065286055,correct_humanchess,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Bg4 d4 Qe6 Be3 Nc6 Bxg4 Qg6 Bf3 Nb4 Be4 Qa6 Nb5 Qxb5,0.018672204
-0.025310373,-0.027373165,correct_humanchess,e4 e5 Bc4 Nf6 d3 Bc5 Bg5 Bxf2+ Kxf2 Nxe4+ dxe4 Qxg5 Nf3 Qf6 Qd5 Nc6 Rf1 O-O Kg1 Nb4,-0.010706188
-0.031961866,-0.0022131025,correct_humanchess,e4 e5 f4 d6 Nf3 Nc6 d4 exd4 Nxd4 Be7 Nxc6 bxc6 Bc4 Be6 Bxe6 fxe6 c4 Nh6 Nc3 O-O,0.02479261
-0.029405272,-0.012926936,correct_humanchess,e4 e5 Nf3 Nc6 Bc4 Be7 d4 exd4 Nxd4 d6 Nc3 Nf6 Bg5 Nxd4 Qxd4 h6 Bh4 O-O O-O-O Bd7,0.015087271
0.0047612507,-0.045917455,correct_humanchess,e4 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Nf6 Nf3 b6 d3 h6 Qxe6 Bxe6 Be2 Nbd7 O-O Bg4 Bf4 Rc8,0.016383799
-0.029796889,0.022863595,correct_humanchess,d4 d5 c4 dxc4 e4 g6 Bxc4 Bg7 Ne2 Nf6 Nbc3 O-O O-O e6 Be3 Nbd7 f3 Nb6 Bd3 a5,0.011855052
-0.013914637,-0.0073989723,correct_humanchess,e4 e5 Nf3 Qf6 d4 d6 d5 Bd7 Nc3 a6 Be3 Be7 Qd3 Nh6 Qc4 Bd8 O-O-O Ng4 Bg5 Qg6,0.010576114
-0.020965112,0.020885952,correct_humanchess,d4 e6 e3 c5 c3 d5 Bd3 c4 Bc2 b5 f4 Nc6 Nf3 a5 O-O Bb7 Nbd2 b4 Ne5 Bd6,0.01274041
-0.043267112,0.021636024,correct_humanchess,e4 g6 c4 Bg7 d4 b6 Nf3 c5 d5 Nf6 Nc3 O-O Bd3 e6 d6 Nc6 Nb5 Ba6 Nc7 Bb7,-0.0012026279
-0.021030804,0.024381157,correct_humanchess,c4 Nf6 Nf3 e6 e3 c5 Nc3 Nc6 Be2 b6 O-O Bb7 b3 Be7 Bb2 O-O Rc1 e5 d4 e4,0.021901384
-0.040865332,0.010780274,correct_humanchess,e4 e6 d4 d5 e5 c5 c3 Ne7 f4 Nbc6 Nf3 cxd4 cxd4 Nf5 g4 Nfe7 Nc3 Bd7 Bd3 Nb4,-0.008977053
0.008839432,-0.039581217,correct_humanchess,e4 d6 d4 c6 c4 b5 d5 cxd5 cxd5 Bd7 Qb3 Qa5+ Bd2 Qb6 Na3 a6 Nc4 Qd4 Nf3 Qxe4+,-0.008711433
-0.036510203,0.0051406883,correct_humanchess,d4 c5 c4 cxd4 Qxd4 Nc6 Qd1 g6 a3 Bg7 Nf3 d6 Bg5 Nf6 Nc3 Qb6 Qc2 O-O e3 Bf5,-0.01654731
-0.034422684,0.0052743843,correct_humanchess,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 h6 O-O Bc5 h3 d6 Nc3 Nd4 Nd5 Nxd5 exd5 c6 a3 cxd5,0.010796927
0.010159296,-0.05044321,correct_humanchess,e4 e5 d4 Qf6 dxe5 Qxe5 Qe2 Nf6 Nf3 Qxe4 Qxe4+ Nxe4 Nbd2 Nxd2 Bxd2 g6 Bc3 Rg8 Ng5 Bg7,-0.0021851994
-0.039061356,0.0045836917,correct_humanchess,e4 g6 d4 Bg7 c3 e6 Bd3 f5 exf5 gxf5 Nf3 Qf6 Bg5 Qg6 O-O h6 Bf4 Nf6 Bxc7 Nc6,-0.010972371
-0.03537018,0.0010144108,correct_humanchess,e4 e5 Bc4 c6 Nf3 d5 exd5 cxd5 Bb3 Nc6 Ba4 Bd6 O-O e4 Re1 Nf6 d3 O-O dxe4 dxe4,0.020994635
-0.039300777,0.0069627417,correct_humanchess,e4 c5 Nf3 d6 h3 Nc6 d4 cxd4 Nxd4 e5 Nxc6 bxc6 Nc3 Nf6 Bc4 Rb8 Rb1 Nxe4 Nxe4 d5,-0.016788244
0.0089311795,-0.022921802,correct_humanchess,e3 d5 b3 e5 Bb2 Qg5 g3 Nf6 Bh3 Nc6 Qf3 Bb4 c3 O-O Ne2 Bg4 Qg2 Bxe2 Kxe2 Bxc3,0.003912036
-0.032317966,-0.003914331,correct_humanchess,d4 b6 c4 e6 Nc3 Bb7 a3 g6 h3 Bg7 Nf3 Bxf3 exf3 Qf6 Be2 Qxd4 Qxd4 Bxd4 O-O Bxc3,-0.01526983
-0.02860303,0.004509592,correct_humanchess,d4 d5 Nf3 Nf6 e3 Bf5 Nh4 Bg6 Nxg6 hxg6 Bd3 e6 Qe2 Bd6 Nd2 c5 c3 c4 Bc2 Nc6,-0.01570227
-0.038722057,0.007970657,correct_humanchess,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 Nc3 e6 Be2 Bd6 O-O Nf6 Bg5 O-O Qd2 Be7 Rfe1 Qc7,0.008986636
0.028308079,-0.06819489,correct_humanchess,e4 e6 b3 d6 Bb2 e5 g3 Nf6 Bh3 Bxh3 Nxh3 Nxe4 f3 Nc5 d4 exd4 Bxd4 Qe7+ Qe2 Qxe2+,0.0114668785
-0.020833828,-0.00859485,correct_humanchess,e4 Nf6 Nf3 Nxe4 Nc3 Nxc3 dxc3 e6 Bg5 Be7 h4 O-O Bc4 d5 Bd3 c5 b3 Nc6 Qd2 e5,0.023626976
0.020620152,-0.015179432,correct_humanchess,Nc3 c5 d3 g6 e4 Bg7 f4 Nc6 Nf3 e6 Be3 Nge7 Qe2 Qb6 Na4 Qa5+ Nc3 d6 Bd2 b5,0.0012649286
-0.033470515,-0.018717106,correct_humanchess,d4 Nc6 e3 d5 Bd3 Bf5 Bd2 e6 Nf3 Bxd3 cxd3 Bb4 e4 Bxd2+ Kxd2 dxe4 dxe4 Nxd4 Nc3 Nxf3+,-0.018646823
-0.03688445,0.015094927,correct_humanchess,e3 d5 b3 e5 Bb2 Nf6 g3 Nc6 Bg2 Bf5 Na3 Bd6 Nb5 O-O c4 dxc4 bxc4 a6 Nc3 Bc5,-0.0061988826
-0.029288692,-0.01906074,correct_humanchess,e4 e5 Nf3 Nc6 Bc4 Nf6 d4 d5 dxe5 Nxe4 Bb5 Bd7 e6 Bxe6 Bxc6+ bxc6 Kf1 Bc5 Ne5 Nxf2,-0.00036465068
0.018707775,0.005855269,correct_humanchess,c4 d6 e4 Nf6 Nc3 e5 Nf3 Be6 d3 Be7 h3 c5 Be2 Nc6 a3 Qa5 Bd2 Qb6 Rb1 Nd4,0.01689525
-0.023952503,-0.010004877,correct_humanchess,d4 d5 c4 Bf5 Bf4 dxc4 e3 e6 Bxc4 Bd6 Qa4+ c6 Bxd6 b5 Qb4 bxc4 Bf8 Ne7 Bxg7 Rg8,-0.027028263
-0.018446205,-0.012965924,correct_humanchess,e4 c5 Nf3 Nc6 Bb5 d6 c3 Bd7 d4 cxd4 cxd4 Qa5+ Nc3 Rc8 d5 Nb8 Bxd7+ Nxd7 Bd2 Ngf6,-0.01280003
-0.032573488,-0.0003635858,correct_humanchess,e4 e6 d4 d5 e5 c5 c3 Ne7 f4 Nbc6 Bb5 Bd7 Bxc6 Bxc6 Nf3 cxd4 cxd4 Nf5 Nc3 Bb4,-0.0050298106
-0.0368773,0.008115854,correct_humanchess,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 Nc3 Bf5 Bg5 Nf6 Bb5 a6 Ba4 b5 Bb3 e6 O-O Bd6,0.010708889
0.026339574,-0.018399227,correct_humanchess,d4 d6 e4 Nd7 Bb5 c6 Bc4 e5 d5 Ngf6 Bg5 h6 Bh4 c5 Qf3 a6 a4 Qb6 b3 Qa5+,-0.0018136872
-0.037867352,0.023674248,correct_humanchess,e4 c5 Nf3 g6 Bc4 Bg7 O-O e6 d4 Ne7 d5 exd5 exd5 d6 Re1 O-O Bg5 f6 Bf4 g5,0.016169263
-0.042743903,0.006613381,correct_humanchess,d4 e5 c4 exd4 Qxd4 Nc6 Qd1 d6 Nc3 Nf6 Nf3 Be7 a3 Bf5 Bg5 O-O e3 d5 cxd5 Nxd5,-0.0026218651
-0.034596752,0.004820262,correct_humanchess,e4 d5 e5 d4 d3 Qd5 Nf3 h6 c3 dxc3 Nxc3 Qc6 d4 Bg4 Be2 Qg6 Nd5 Na6 Nh4 O-O-O,-0.0031705701
-0.022310745,0.012349498,correct_humanchess,e4 c5 c3 g6 d4 cxd4 cxd4 Bg7 Nf3 e6 Nc3 Ne7 Bc4 a6 O-O b5 Bb3 Bb7 Be3 d5,0.022761634
-0.012033519,-0.0072089806,correct_humanchess,e4 Nc6 d4 e5 d5 Nce7 Nc3 Ng6 Bd3 Bb4 a3 Bxc3+ bxc3 d6 Be3 Nf6 c4 Bd7 Nf3 Bg4,0.008466981
-0.016612478,-0.027695535,correct_humanchess,e4 e5 d4 exd4 Qxd4 Nc6 Qe3 Nf6 Nc3 a6 Nd5 h6 Nxf6+ Qxf6 Bd2 Be7 Bc3 Qg6 Rd1 O-O,0.0057922252
-0.019846182,-0.01103353,correct_humanchess,e4 c5 Nf3 d6 Nc3 Nc6 d4 cxd4 Nxd4 g6 Be3 Bg7 Bc4 Nf6 Bb3 O-O Qd3 Nb4 Qe2 Ng4,0.009551779
-0.02510798,0.009915747,correct_humanchess,d4 b6 e3 Bb7 Bd3 a6 Nf3 g6 e4 c6 d5 b5 dxc6 Bxc6 e5 e6 Ng5 f6 f3 fxg5,-0.0113606835
-0.02182088,-0.0020489893,correct_humanchess,b3 d5 Bb2 e5 a4 f5 a5 c5 a6 bxa6 e3 d4 exd4 cxd4 Bd3 e4 Bf1 d3 cxd3 exd3,-0.010475249
-0.018092157,-0.02522399,correct_humanchess,e4 e5 Nf3 d6 Bc4 Nf6 Nc3 h6 d4 Be7 dxe5 dxe5 Qxd8+ Bxd8 Nxe5 Nbd7 Nxf7 Rf8 Nxd8 Kxd8,-0.007825833
0.010503352,1.8637138e-05,correct_humanchess,d4 d5 c4 e6 c5 c6 b4 a5 a3 axb4 e3 Qa5 Bd2 Nd7 Bxb4 Qa7 Nf3 Ngf6 Be2 h6,0.005026661
-0.033279903,-0.004573728,correct_humanchess,e4 c5 f4 d5 exd5 Qxd5 Nc3 Qd8 d3 e6 Be3 Nf6 Be2 b6 Qd2 Nc6 O-O-O Bd7 d4 cxd4,0.0107446145
-0.04157366,0.010951043,correct_humanchess,e4 c5 Nf3 e6 Be2 d5 exd5 exd5 d4 Nf6 dxc5 Bxc5 O-O Be7 h3 O-O Bf4 Nc6 c3 Bd6,0.020004451
-0.005656799,-0.025152488,correct_humanchess,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 d6 Bg5 Be7 c3 Bg4 h3 Be6 Bxe6 fxe6 Qb3 Qd7 Qxb7 O-O,0.016398102
-0.029387675,-0.0015467148,correct_humanchess,e4 d5 e5 e6 d4 Ne7 Nf3 Ng6 Bb5+ c6 Bd3 Be7 Bxg6 fxg6 Nc3 O-O O-O c5 dxc5 Bxc5,0.004859906
-0.041134167,0.015137718,correct_humanchess,e4 c5 d4 cxd4 c3 dxc3 Nxc3 d6 Nf3 g6 Bc4 Bg7 Bf4 Nf6 Rc1 O-O O-O Nc6 a3 a6,-0.0025946153
-3.375742e-05,-0.04723031,correct_humanchess,d4 b6 e4 Bb7 c4 a6 f4 e6 d5 exd5 exd5 g6 Qe2+ Qe7 f5 gxf5 Qxe7+ Bxe7 Bd3 Kd8,-0.0108942855
-0.028750375,0.01182771,correct_humanchess,Nf3 b6 d4 Bb7 c4 g6 Nc3 Bg7 e4 e6 d5 Ne7 Bd3 exd5 exd5 c6 Be4 cxd5 Bxd5 Bxd5,0.0032603291
-0.013630894,-0.014269651,correct_humanchess,e4 g6 Nf3 e6 d4 Bg7 Bc4 Ne7 Nc3 O-O O-O f6 e5 f5 Bg5 c6 Qd2 Qe8 Bxe7 Qxe7,0.009786318
-0.016236959,-0.009828174,correct_humanchess,e4 e6 d4 d5 e5 c5 c3 Nc6 f4 Nge7 g4 cxd4 cxd4 Qb6 Nf3 Ng6 Be3 Bb4+ Nc3 Bd7,-0.0014665336
-0.0402042,-0.004177502,correct_humanchess,e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 Nxd4 Bc5 Nf5 Qf6 Nc3 Nge7 Bf4 d6 Nd5 Nxd5 Bxd5 O-O,-0.0018120547
-0.016675083,-0.02193739,correct_humanchess,e4 e5 Nf3 Nf6 d4 d6 dxe5 dxe5 Bd3 Bc5 O-O O-O Nc3 Bg4 Be3 Bxe3 fxe3 Nc6 Qe1 Qe7,0.024487924
-0.026219444,0.0053398656,correct_humanchess,d4 c6 c4 d5 Nc3 dxc4 Nf3 Nf6 Bg5 Bg4 e3 e6 Bxc4 Be7 Qc2 h6 Bh4 Nbd7 O-O-O Nb6,0.0016487595
-0.012423277,-0.023293098,correct_humanchess,e4 c5 Nf3 d6 d4 Na6 Bxa6 bxa6 dxc5 Bb7 cxd6 exd6 Nc3 Nf6 e5 Ng4 exd6 Bxd6 h3 Qe7+,0.0071328725
-0.020760633,0.00030419603,correct_humanchess,d4 e6 Nf3 Be7 c4 c6 Nc3 d5 cxd5 cxd5 e3 Nc6 Bb5 Bd7 Qa4 Qb6 Bd2 a6 O-O Nf6,0.0010869468
-0.03127312,-0.013405979,correct_humanchess,e4 c5 d4 d6 dxc5 dxc5 Qxd8+ Kxd8 Be3 e5 Nc3 Nf6 O-O-O+ Ke8 f4 Nc6 fxe5 Nxe5 Nb5 a6,0.0036528355
-0.042596873,0.02170265,correct_humanchess,e4 c5 Nf3 e6 Be2 d5 d3 Nf6 e5 Nfd7 d4 Be7 c3 O-O O-O Nc6 h3 f6 exf6 Nxf6,0.01656629
-0.014762935,0.002532308,correct_humanchess,d4 b6 e4 Bb7 f4 a6 c4 b5 cxb5 axb5 d5 Ba6 e5 b4 f5 c6 a3 Bxf1 axb4 Rxa1,-0.013557511
-0.024384873,-0.017039789,correct_humanchess,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Be7 Nc3 d6 h3 Be6 Bxe6 fxe6 d4 exd4 Nxd4 O-O Nxe6 Qd7,0.026752474
-0.010176509,0.00845583,correct_humanchess,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 h3 Bd6 Bd3 O-O O-O Be6 Bg5 Nbd7 Re1 h6 Bh4 c6,0.040714245
-0.028380672,0.019084053,correct_humanchess,Nf3 g6 d4 Bg7 c4 e6 Nc3 c6 e3 Ne7 Bd3 O-O O-O f5 Qc2 d5 cxd5 exd5 a3 Nd7,0.0044774916
-0.016511943,-0.02358852,correct_humanchess,e4 e5 d4 d5 dxe5 dxe4 Qxd8+ Kxd8 Nc3 Nc6 Bf4 Bb4 Bc4 Nd4 Rd1 Bg4 f3 Bf5 Rxd4+ Ke8,-0.014449274
0.005021277,0.009761737,correct_humanchess,e4 e5 Nf3 d6 Bc4 h6 Nc3 c6 d3 b5 Bb3 a5 a4 b4 Ne2 c5 c3 Bg4 Neg1 Nf6,0.028646573
-0.030600106,-0.019994132,correct_humanchess,e4 d5 e5 c5 Nf3 Nc6 Bb5 Bg4 Bxc6+ bxc6 O-O Qc7 c3 Bxf3 Qxf3 Qxe5 d3 Nf6 Bf4 Qf5,-0.010121435
-0.015282431,0.008793957,correct_humanchess,d4 c6 c4 d5 Nc3 e6 Nf3 Nf6 Bg5 Be7 Bh4 h6 Bg3 O-O e3 Nbd7 Bd3 dxc4 Bxc4 Nb6,0.0062016556
-0.033404097,0.0051164334,correct_humanchess,b3 g6 Bb2 Nf6 a3 Bg7 g4 O-O g5 b6 gxf6 exf6 Bg2 f5 Bxg7 Kxg7 Bxa8 Nc6 Bxc6 dxc6,-0.023782248
0.0070445784,-0.028011138,correct_humanchess,e4 e6 d4 Ne7 Nf3 Ng6 Bg5 Be7 Bxe7 Qxe7 Nc3 O-O h4 h5 Ng5 Nf4 Qd2 e5 dxe5 Qxe5,0.028502489
-0.004758191,-0.042700164,correct_humanchess,e4 e5 Nf3 Nc6 Nc3 Bc5 Bb5 Nd4 Nxe5 Qg5 Nf3 Qxg2 Nxd4 Qxh1+ Ke2 Qxd1+ Kxd1 Bxd4 Nd5 Bb6,-0.0056486367
0.006388298,-0.036167566,correct_humanchess,e4 d5 exd5 Qxd5 Nc3 Qa5 d3 c6 Bd2 Qb6 b3 Nf6 Nf3 Bg4 Be2 e6 Ne5 Bxe2 Qxe2 Be7,0.023166105
-0.022769509,0.019724252,correct_humanchess,c4 Nf6 f3 g6 Nc3 Bg7 e3 d6 d4 O-O Bd3 c5 d5 e6 e4 exd5 cxd5 Re8 Nge2 Nh5,0.008151439
-0.027659122,-0.016974661,correct_humanchess,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 Re1 d5 d3 a6 Bxc6+ bxc6 dxe4 Bc5 exd5 Qf6 Rxe5+ Be7,0.0043512597
-0.0010437993,0.015873035,correct_humanchess,b3 c5 Bb2 d6 d3 f6 Nd2 e5 c4 Bd7 f3 Be7 h3 Nh6 Qc2 Nf5 O-O-O Bf8 Ne4 Ne7,0.014452601
-0.017982949,0.01729207,correct_humanchess,d4 d5 c4 Nf6 Nc3 e6 a3 Be7 c5 O-O Bf4 Nc6 Nb5 a6 Nxc7 Ra7 e3 Nh5 Qxh5 g6,-0.0040272544
-0.032946646,0.007369852,correct_humanchess,e4 g6 Nf3 Bg7 c3 d6 d4 Nf6 Bd3 O-O Nbd2 Bg4 O-O c5 d5 Nbd7 Qc2 b5 b3 Bxf3,0.00051270315
-0.037294112,0.018060604,correct_humanchess,Nf3 g6 d4 Bg7 c4 e6 Nc3 Ne7 e3 O-O Bd3 f5 Qc2 c6 O-O d5 Bd2 dxc4 Bxc4 b5,-0.0077721886
-0.00034917693,-0.006884517,correct_humanchess,b3 b6 Bb2 c6 a4 b5 axb5 cxb5 Bc3 a6 Bb2 Nc6 Bxg7 Nb8 Bxh8 e5 Bxe5 f6 Bb2 d6,-0.013218496
-0.008064448,0.00041840773,correct_humanchess,e4 c6 Nf3 d5 e5 Bg4 d4 e6 c3 Ne7 Be2 h5 O-O Qb6 b3 Nd7 Be3 Nf5 Nbd2 Nxe3,0.02226159
-0.04315536,0.0141467545,correct_humanchess,e4 c5 Nf3 e6 Be2 d5 e5 f6 d4 Nc6 exf6 Nxf6 dxc5 Bxc5 O-O Be7 Bg5 O-O Nc3 h6,0.015659384
-0.03884878,0.004795744,correct_humanchess,e4 d5 exd5 Nf6 d4 c6 c4 cxd5 c5 Nc6 Nc3 Bg4 Be2 Bxe2 Ngxe2 g6 Bg5 Bg7 O-O e6,0.01132879
0.0018798732,-0.004855576,correct_humanchess,Nc3 g6 Nf3 Bg7 e4 Bxc3 h3 Bg7 Qe2 f6 Nh4 b6 Qf3 Bb7 g4 d5 g5 dxe4 Ng2 exf3,-0.0032000355
-0.037700955,0.021974111,correct_humanchess,e4 g6 Nf3 Bg7 c3 d6 d4 Nf6 Bd3 O-O O-O c5 d5 Re8 c4 b6 b3 e6 Bb2 exd5,0.009557906
-0.011916988,-0.010521869,correct_humanchess,e3 c5 g3 d6 Bg2 e6 Qf3 Be7 Nc3 Nf6 Nh3 O-O Ng5 Nc6 Nce4 Ne5 Nxf6+ Bxf6 Qh5 Bxg5,-0.004883761
0.0092437565,0.019655382,correct_humanchess,b3 Nc6 Bb2 Nb8 a3 Nc6 b4 Nb8 g3 Nc6 Bg2 Nb8 b5 Nf6 a4 Ng8 h4 Nf6 h5 Ng8,-0.0070447302
-0.012903407,0.018541459,correct_humanchess,e4 c5 Nf3 d6 Bc4 e6 d3 a6 a3 Nf6 Ng5 h6 Nf3 Be7 h3 O-O O-O b5 Ba2 Bd7,0.035612427
-0.028952671,-0.013137948,correct_humanchess,e4 e6 d4 d5 e5 c5 c3 Ne7 Nf3 Nbc6 Bb5 Bd7 Bxc6 Nxc6 Bg5 Qb6 Qd2 cxd4 Nxd4 Nxe5,-0.0112966215
-0.019905673,-0.0045907125,correct_humanchess,d4 d5 c4 e6 Nc3 dxc4 Nf3 b6 Bg5 Bb7 Bxd8 Kxd8 e4 Ke8 Bxc4 Be7 d5 Nf6 dxe6 fxe6,-0.0036599205
-0.031068549,0.009168808,correct_humanchess,e4 Nf6 e5 Nd5 d4 d6 exd6 exd6 c4 Nb6 Nc3 Be7 Nf3 O-O g3 Bg4 Bg2 Nxc4 O-O Nc6,0.025276722
-0.015740314,0.018298335,correct_humanchess,e4 e5 g3 Nf6 Bg2 Nc6 Nc3 Bc5 d3 h6 h3 d6 Nf3 Nd4 Be3 c6 O-O Be6 a3 g5,0.035455
-0.0148834195,-0.006355806,correct_humanchess,Nf3 e6 d4 c6 c4 g6 Nc3 Bg7 Bg5 Ne7 Bxe7 Qxe7 e4 O-O Bd3 f5 Qc2 fxe4 Bxe4 d5,0.0002611338
-0.024762087,0.009621677,correct_humanchess,e4 e5 Nf3 Nc6 Bc4 h6 O-O Nf6 Re1 Be7 c3 O-O d4 exd4 cxd4 d6 a3 Bg4 Re3 a6,0.029695855
-0.03743287,-0.013891367,correct_humanchess,e4 d5 exd5 Qxd5 d3 e5 Nc3 Bb4 Bd2 Bxc3 Bxc3 Nc6 Nf3 Bg4 Be2 Bxf3 Bxf3 Qc5 O-O O-O-O,0.0031371494
-0.0050191656,-0.034497317,correct_humanchess,d3 b6 Qd2 Bb7 Qd1 Bxg2 Be3 Bxh1 Bf4 Bb7 Qd2 e5 Qb4 exf4 Qxf8+ Kxf8 Bg2 Bxg2 Nf3 Bxf3,-0.02652115
-0.03942877,-0.018553523,correct_humanchess,e4 e5 Bc4 Nf6 Nc3 Bc5 Nf3 d6 d4 exd4 Nxd4 O-O O-O Nc6 Be3 Nxd4 Bxd4 Bxd4 Qxd4 Qe7,0.006504283
-0.033219643,0.021987384,correct_humanchess,g3 c5 Bg2 e6 d4 d5 dxc5 Nf6 b3 Bxc5 Bb2 Be7 Nd2 O-O e3 Nc6 Ne2 e5 O-O e4,0.011021358
-0.04969601,-0.0015340269,correct_humanchess,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nxc6 bxc6 Nc3 Nf6 Bc4 Bb4 Bd2 d5 exd5 cxd5 Nxd5 Nxd5,-0.008083819
0.014546797,-0.0013305073,correct_humanchess,d3 g6 e3 Bg7 Be2 h6 Bf3 g5 Bg4 f5 Bh5+ Kf8 Bf3 Nf6 b3 g4 Be2 b6 d4 Bb7,-0.004203308
-0.028070943,-0.012787039,correct_humanchess,e4 e6 Nf3 d5 e5 c5 c3 Nc6 d4 Nge7 Bb5 Qb6 Bxc6+ Nxc6 O-O Bd7 Nbd2 Be7 dxc5 Bxc5,0.0030538228
0.00073267467,0.018524095,correct_humanchess,b3 c6 Bb2 a6 a3 a5 b4 a4 b5 Ra7 bxc6 Nxc6 d3 Ra8 g3 Ra7 Bg2 Ra8 Bxc6 dxc6,-0.018644385
-0.019818433,0.015099567,correct_humanchess,e4 c5 Nf3 d6 Bc4 e6 a3 Nf6 d3 Be7 Nc3 a6 h3 b5 Ba2 Bb7 O-O O-O Re1 Qc7,0.01808167
-0.033843208,-0.01285559,correct_humanchess,e4 d5 e5 c5 Nf3 Nc6 Bb5 Bg4 Bxc6+ bxc6 O-O Qc7 d4 cxd4 Qxd4 Bxf3 gxf3 h5 Nc3 e6,-0.010731722
-0.02212822,-0.00069526886,correct_humanchess,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 e6 Be2 h6 d3 Nf6 O-O Bd6 Be3 c5 Na4 b6 Nc3 Bb7,0.015601349
-0.02537894,0.01607226,correct_humanchess,e3 g6 e4 Bg7 f4 h6 g4 b6 h4 Bb7 d3 f5 exf5 gxf5 Rh2 h5 Bg2 Bxg2 Rxg2 fxg4,-0.024940193
