PCA1,PCA2,label,sentence,PCA3
-0.031366773,-0.013168683,correct_chess,e4 g6 d4 d6 Nf3 c6 h3 Nf6 Bg5 Nxe4 Qe2 Bf5 Nbd2 Qa5 c3 Nxd2 Bxd2 Nd7 b4 Qa3 Ng5 h5 Qc4 d5 Qe2 Qb2 Qd1 Bc2 Qc1 Qxc1+ Rxc1 Ba4 Bd3 Nb6 O-O Nc4 Bxc4 dxc4 Bf4 Bh6 Rfe1 O-O Rxe7 Rae8 Rxb7 f6 Ne6 Rxe6 Bxh6 Rf7 Rb8+ Kh7 Bf4 g5 Bd2 Re2 Be1 Rfe7 Kf1 Bc2 Rc8 Bd3 Rxc6 Rc2+ Kg1 Rxc1 Rxf6 h4 g4 Rexe1+ Kg2 Be4+ f3 Rc2#,-0.027862841
-0.07251032,0.018395668,correct_chess,e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 Bxf6 Bxf6 e5 Be7 Qg4 O-O Bd3 f5 Qg3 c5 Nf3 Qb6 Na4 Qb4+ Nc3 Qxb2 Kd2 cxd4 Nxd4 Bb4 Bb5 a6 Rhb1 Qxc3+ Qxc3 Bxc3+ Kxc3 axb5 Rxb5 Nc6 Nxc6 bxc6 Rc5 Bd7 a4 Ra6 a5 Rfa8 Kd4 g5 Ra4 h5 h3 f4 f3 Kf7 Kd3 Ke7 Ke2 Be8 Kf2 Kd7 g3 fxg3+ Kxg3 Bg6 Ra2 Bf5 h4 g4 fxg4 Bxg4 Kf4 Rf8+ Kg5 Rf5+ Kh6 Rxe5 Ra4 Kd6 Rc3 c5 Rg3 c4 Kg7 Kc5 Kf6 Re2 Ke7 Rxc2 Rxg4 hxg4 h5 Rh2 Ra3,-0.02014327
0.025908418,-0.025862485,correct_chess,e4 e5 Nf3 Nc6 Bc4 Bc5 a3 Qf6 b4 Bb6 d3 h6 Nc3 Nge7 O-O O-O Re1 a6 Be3 Nd4 Bxd4 exd4 e5 Qg6 Ne4 d5 exd6 cxd6 Bb3 Be6 Bxe6 fxe6 Nxd6 Rab8 Nc4 Ba7 Nfe5 Qe8 Nd6 Qd8 Ndc4 Qd5 Qg4 Rf5 Ng6 Nxg6 Qxg6 Re8 Qxe8+,-0.00061414123
-0.02312069,-0.0050821556,correct_chess,e4 e5 Nf3 Nc6 Bb5 Nge7 Nc3 h6 Nd5 a6 Ba4 b5 Bb3 Ng6 c4 b4 Ba4 Nd4 O-O c6 Ne3 a5 Nxd4 exd4 Nf5 Ba6 Nxd4 Bxc4 Nxc6 Bxf1 Nxd8 Bxg2 Nxf7 Bxe4 Qe2 Kxf7 Qxe4 Kg8 Qxa8 Kh7 Qe4 d5 Qxd5 Be7 d3 Rf8 Bb3 Nf4 Qe4+ Ng6 Be3 Bh4 Rf1 Bf6 Bd4 Bh4 f4 Bd8 f5 Ne7 f6+ Ng6 fxg7 Rxf1+ Kxf1 h5 g8=Q+ Kh6 Qexg6#,-0.01438933
-0.089717284,0.027902296,correct_chess,e4 c5 f4 d5 exd5 Qxd5 Nc3 Qd8 Bc4 Bf5 d3 a6 g4 Bd7 a4 e6 Bd2 Bc6 Nf3 Bxf3 Qxf3 Qh4+ Qg3 Qxg3+ hxg3 Nc6 O-O-O O-O-O f5 Ne5 fxe6 Nxc4 dxc4 fxe6 Rde1 Bd6 Bf4 Bxf4+ gxf4 Nh6 g5 Nf5 Rxe6 Rd4 Rf1 Rxc4 Re5 g6 Kd2 Rd8+ Kc1 Rd7 Nd5 Rd6 Ne7+ Nxe7 Rxe7 Rd7 Rxd7 Kxd7 b3 Re4 Kb2 Ke6 Kc3 Kf5 Rh1 Re7 Rf1 Re4 Rh1 Rxf4 Rxh7 Kxg5 Rxb7 Rf6 Rc7 Kf4 Rxc5 g5 b4 g4 Rc4+ Kf3 Rc5 Rg6 Rf5+ Kg2 b5 axb5 axb5 g3 Kb4 Kh1 Rd5 g2 Rd1+ g1=Q Rxg1+ Kxg1 c4 Kf2 c5 Ke3 b6 Kd4 b7 Rg1 Kb5 Rb1+ Kc6 Rb4 Kc7 Kxc5 b8=Q Rxb8 Kxb8,-0.0011597314
0.11588083,0.038065244,correct_chess,b3 e5 Bb2 e4 d3 Nf6 Nh3 d5 dxe4 Nxe4 Nf4 Qh4 g3 Bc5 f3 Bf2#,-0.0056009097
-0.022975132,-0.009585789,correct_chess,e4 e6 d4 d5 e5 c5 c3 Ne7 f4 cxd4 cxd4 Nf5 Nf3 Nc6 Bb5 Bd7 O-O Qb6 Bxc6 Bxc6 Nc3 Be7 a3 O-O b4 Rac8 Bb2 Bb5 Rf2 Bc4 Na4 Qc6 Nc5 b6 Nd3 a5 Bc3 a4 g4 Bxd3 Qxd3 Qxc3 Qxc3 Rxc3 gxf5 exf5 Kg2 Rfc8 Raa2 h5 h4 R8c6 Ng5 f6 exf6 Bxf6 Nf3 g6 Ne5 Bxe5 fxe5 Kg7 Rfe2 Rd3 e6 Rxd4 e7 Rg4+ Kf2 Re4 Rxe4 dxe4 e8=Q Rc3,-0.037072517
-0.088501096,0.03356178,correct_chess,e4 e6 d4 b6 d5 Bb4+ c3 Bc5 b4 Bd6 Nf3 exd5 e5 Qe7 Qxd5 Bxe5 Nxe5 c6 Qxf7+ Qxf7 Nxf7 Kxf7 Bc4+ Ke8 O-O d5 Re1+ Kd8 Bg5+ Kc7 Bb3 Nd7 c4 Ngf6 Bf4+ Kb7 cxd5 Nxd5 Bxd5 cxd5 Nc3 Nf6 a4 Bd7 a5 b5 a6+ Kc6 Be5 Rae8 f4 Re6 Rec1 Kb6 Bd4+ Kc7 Nxb5+ Kb8 Nc7 Rc6 Rxc6 Bxc6 Bxf6 Kxc7 Bxg7 Rg8 Be5+ Kb6 Bd4+ Kb5 Ra5+ Kxb4 Ra1 Kc4 Bxa7 d4 Rc1+ Kd5 Rd1 Ke4 Rxd4+ Ke3 Bc5 Rxg2+ Kf1 Rf2+ Ke1 Rxh2 Kd1 Bf3+ Kc1 Rh4 Ra4+ Kd3 Ra3+ Ke2 Re3+ Kf2 Re5+ Kg3 Rg5+ Kh3 Bd6 Rg4 Rh5+ Kg3 f5+ Kf2 Rxh7 Rc4+ Kb2 Ke2 a7 Kd2 Rh2+ Kd1 Rf2 Ba8 f6 Rc6 Be7 Rb6+ Kc3 Ke1 Rf5 Ke2 f7,0.013632016
0.0040690955,-0.01541618,correct_chess,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Bg4 d4 Qe6 Be3 Nc6 Bxg4 Qg6 Bf3 Nb4 Be4 Qa6 Nb5 Qxb5 c3 Nd5 Bd3 Qxb2 Ne2 Nxc3 Nxc3 Qxc3+ Ke2 Qb2+ Kf3 O-O-O Qa4 e6 Qxa7 Qa3 Qxa3 Bxa3 Rab1 Nf6 Rb3 Bd6 Rhb1 b6 Bb5 Nd5 a4 Kb7 a5 c6 Bc4 b5 Bxd5 exd5 Bf4 Be7 Re3 Rhe8 Rbe1,-0.02188605
0.040614277,-0.015314133,correct_chess,e4 e5 Bc4 Nf6 d3 Bc5 Bg5 Bxf2+ Kxf2 Nxe4+ dxe4 Qxg5 Nf3 Qf6 Qd5 Nc6 Rf1 O-O Kg1 Nb4 Qxe5 Qxe5 Nxe5 Nxc2 Bxf7+ Kh8 Bc4 Rxf1+ Bxf1 Nxa1 Nc3 Nc2 Nd5 c6 Ne7 d6 Nf7#,0.009505865
-0.03164949,-0.0068704216,correct_chess,e4 e5 f4 d6 Nf3 Nc6 d4 exd4 Nxd4 Be7 Nxc6 bxc6 Bc4 Be6 Bxe6 fxe6 c4 Nh6 Nc3 O-O O-O e5 f5 Nf7 b4 Bg5 b5 Bxc1 Rxc1 Ng5 bxc6 a6 Re1 g6 fxg6 hxg6 Nd5 Ne6 Qg4 Qe8 Rf1 Nf4 Nxf4 Rxf4 Rxf4 exf4 Qxf4 Qxc6 Qf6 Qd7 c5 Rf8 Qxg6+ Kh8 cxd6 cxd6 Rd1 Rg8 Qf6+ Kh7 Rxd6 Qa7+ Kf1 Rg7 Qh6+ Kg8 Rd8+ Kf7 e5 Qc7 Qf6#,-0.018221911
0.04336521,-0.016641866,correct_chess,e4 e5 Nf3 Nc6 Bc4 Be7 d4 exd4 Nxd4 d6 Nc3 Nf6 Bg5 Nxd4 Qxd4 h6 Bh4 O-O O-O-O Bd7 Rhe1 Re8 Nd5 Nxd5 Qxd5 Bxh4 Qxf7+ Kh8 e5 Rf8 Qg6 Bxf2 Bd3 Kg8 e6 Bxe1 Qh7#,-0.0072176186
0.067828335,-0.0048446497,correct_chess,e4 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Nf6 Nf3 b6 d3 h6 Qxe6 Bxe6 Be2 Nbd7 O-O Bg4 Bf4 Rc8 Nb5 Nd5 Bg3 a6 Nbd4 f6 Rad1 c5 Nb3 Nb4 d4 c4 Nc1,-0.008029946
-0.053422764,0.0037843583,correct_chess,d4 d5 c4 dxc4 e4 g6 Bxc4 Bg7 Ne2 Nf6 Nbc3 O-O O-O e6 Be3 Nbd7 f3 Nb6 Bd3 a5 b3 c6 Kh1 Nbd7 Qd2 b5 a4 b4 Na2 Ba6 Nac1 Bxd3 Nxd3 Qc7 Bf4 Qb6 Rac1 Nh5 Bh6 Bxh6 Qxh6 Ng7 Rc4 e5 dxe5 Rfe8 f4 Qe3 Nec1 Nb6 Re1 Nxc4 Rxe3 Nxe3 Qh3 Nd1 Qf3 Nc3 f5 gxf5 exf5 Rad8 h3 c5 f6 Ne6 Nxc5 Kh8 N1d3 Rg8 Nxe6 fxe6 Nf4 Rde8 f7 Rgf8 fxe8=Q Rxe8 Qg4 Na2 Nxe6 Rg8 Qf5 h6 Qf6+ Kh7 Nf8+ Rxf8 Qxf8 Nc1 Qf7+ Kh8 e6,-0.02605752
-0.017175034,-0.016323265,correct_chess,e4 e5 Nf3 Qf6 d4 d6 d5 Bd7 Nc3 a6 Be3 Be7 Qd3 Nh6 Qc4 Bd8 O-O-O Ng4 Bg5 Qg6 Bxd8 Kxd8 Qe2 Qh6+ Kb1 Ke7 h3 Nf6 g4 g5 Bg2 Rc8 Nd2 c5 dxc6 Bxc6 Qe3 Nfd7 h4 b5 hxg5 Qf8 g6 hxg6 Qg5+ Nf6 Nf3 Qd8 Nxe5 Nd7 Nxg6+ Ke8 Rh8+ Nf8 Rxf8+ Kd7 Rxd8+ Rxd8 Qf5+ Kc7 Ne7 Bb7 Qxf6,-0.0034757017
-0.049849357,-0.0026624138,correct_chess,d4 e6 e3 c5 c3 d5 Bd3 c4 Bc2 b5 f4 Nc6 Nf3 a5 O-O Bb7 Nbd2 b4 Ne5 Bd6 Qf3 f5 Qh5+ g6 Nxg6 Nf6 Qh3 Rg8 Ne5 Qe7 Ndf3 O-O-O Rb1 Rg7 Ng5 Rdg8 Rf2 Ne4 Bxe4 fxe4 Qxe6+ Qxe6 Nxe6 Bxe5 Nxg7 Bxg7 Bd2 Bf6 g3 h5 Rbf1 h4 Kg2 hxg3 hxg3 Kc7 Rh1 Bc8 Rh6 Bg4 Rxf6 Bf3+ Rxf3 exf3+ Kxf3 b3 axb3 cxb3 e4 dxe4+ Kxe4 a4 Kf3 Na5 Rf5 Nb7 g4 Nd6 Rc5+ Kb6 c4 Rc8 Rxc8 Nxc8 Bb4,-0.028372614
0.038970016,-0.018944466,correct_chess,e4 g6 c4 Bg7 d4 b6 Nf3 c5 d5 Nf6 Nc3 O-O Bd3 e6 d6 Nc6 Nb5 Ba6 Nc7 Bb7 Nxa8 Qxa8 O-O Nd4 Ne5 Rd8 f3 Ne8 Qa4 Bxe5 f4 Bxd6 f5 exf5 exf5 Bxg2 fxg6 Bxf1 gxh7+ Kh8 Qc2 Nxc2,0.009391955
-0.06341027,0.016396528,correct_chess,c4 Nf6 Nf3 e6 e3 c5 Nc3 Nc6 Be2 b6 O-O Bb7 b3 Be7 Bb2 O-O Rc1 e5 d4 e4 Ng5 cxd4 exd4 d5 cxd5 Nxd5 Ngxe4 Nxc3 Bxc3 Nxd4 Qxd4 Qxd4 Bxd4 Bxe4 Rc7 Bd6 Rd7 Bf4 g3 Bf5 Rd5 Be6 Rb5 Bh6 Bf3 Rad8 Be5 Rd2 a4 g6 Kg2 Bg7 Bxg7 Kxg7 a5 Rb8 axb6 Rxb6 Rxb6 axb6 Rb1 Rd3 b4 b5 Be2 Bd5+ Kf1 Rc3 Bxb5 Be4 Re1 Bd5 Be2 Bc4 Bxc4 Rxc4 Rb1 Rc6 b5 Rb6 Ke2 Kf6 Kd3 Ke6 Kc4 Kd6 Rd1+ Kc7 Re1 Kd6 Kb4 h5 f4 f5 Re5 Kc7 Kc5,-0.008626952
0.010090628,-0.014813587,correct_chess,e4 e6 d4 d5 e5 c5 c3 Ne7 f4 Nbc6 Nf3 cxd4 cxd4 Nf5 g4 Nfe7 Nc3 Bd7 Bd3 Nb4 O-O Ng6 a3 Nxd3 Qxd3 Be7 f5 exf5 gxf5 Nf8 Nxd5 g5 f6 g4 fxe7 Qa5 exf8=Q+ Kxf8 Bh6+ Ke8 Nf6+ Ke7 Nd2 Be6 Bg5 Kf8 Nfe4 h6 Bh4 Qb6 Nc5 Bd5 b4 Rc8 Nd7+,-0.006666832
-0.00749964,-0.01906355,correct_chess,e4 d6 d4 c6 c4 b5 d5 cxd5 cxd5 Bd7 Qb3 Qa5+ Bd2 Qb6 Na3 a6 Nc4 Qd4 Nf3 Qxe4+ Ne3 e6 Bd3 Qe5 Nxe5 dxe5 O-O exd5 Nxd5 Nc6 Bxb5 Nd4 Nc7+ Kd8 Qd5 Kxc7 Qxd7+ Kb6 Rfe1 axb5 Rxe5 Nc6 Re8 Ra7 Be3+ Ka6 Qxc6+ Ka5 Bxa7 Ne7 Qb6+ Ka4 b3+ Ka3 Qxb5 Ng6 Bd4 Nf4 Qa4#,-0.015408334
-0.050298825,0.0037959109,correct_chess,d4 c5 c4 cxd4 Qxd4 Nc6 Qd1 g6 a3 Bg7 Nf3 d6 Bg5 Nf6 Nc3 Qb6 Qc2 O-O e3 Bf5 Bd3 Bxd3 Qxd3 Qxb2 O-O Qb6 Nd5 Nxd5 Rab1 Qa6 Qxd5 Rac8 Nd4 Nxd4 exd4 Qxc4 Qxc4 Rxc4 Bxe7 Re8 Bxd6 Bxd4 Rbd1 Bb6 Bb4 Re2 h3 Rcc2 Be1 Ra2 Rd7 Rxa3 Rxb7 Raa2 Rb8+ Kg7 Bc3+ Kh6 Be1 f5 Rf8 Kg7 Re8 g5 Rxe2 Rxe2 g3 Kf6 Kg2 h5 Bc3+ Ke6 Re1 Rxe1 Bxe1 Ke5 f3 Bd4 Bd2 a6 f4+,-0.04585608
-0.059938774,0.010865137,correct_chess,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 h6 O-O Bc5 h3 d6 Nc3 Nd4 Nd5 Nxd5 exd5 c6 a3 cxd5 Bxd5 Be6 Bxb7 Rb8 Ba6 O-O c3 Nf5 d4 exd4 cxd4 Bb6 Be3 d5 Ne5 Nxe3 fxe3 Qg5 Qf3 f6 Ng4 Bc7 b4 Bxg4 hxg4 Qh4 Qxd5+ Kh8 Qh5 Qg3 Qh3 Rbe8 Qxg3 Bxg3 Rf3 Bh4 g3 Bg5 Re1 Re6 Bd3 Rfe8 e4 Rc8 e5 Bd2 Re2 Bc3 exf6 Bxd4+ Kh2 Rxe2+ Bxe2 Bxf6 a4 Rc2 Rf2 Bd4 Rf8+ Kh7 Re8 Bc3 Kh3 Bxb4 Bd3+ g6 Bxc2 a5 Kh4 Kg7 g5 h5 g4 hxg4 Kxg4 Kf7 Rc8 Bd2,-0.017521426
-0.062512405,0.016972028,correct_chess,e4 e5 d4 Qf6 dxe5 Qxe5 Qe2 Nf6 Nf3 Qxe4 Qxe4+ Nxe4 Nbd2 Nxd2 Bxd2 g6 Bc3 Rg8 Ng5 Bg7 Bxg7 Rxg7 O-O-O b6 Re1+ Kf8 Be2 Bb7 Bf3 Bxf3 Nxf3 f6 Nd4 Nc6 Nxc6 dxc6 Re6 Re8 Rxf6+ Kg8 Rxc6 Re2 Rf1 Rd7 b3 Rdd2 Rd1 Rxd1+ Kxd1 Rxf2 Rxc7 Rxg2 Rxa7 Rxh2 Rb7 g5 Rxb6 g4 Rb4 g3 Rg4+ Kh8 Rxg3 Rh1+ Kd2 h5 c4 h4 Re3 h3 c5 Kg7 c6 Kg6 c7 Kg5 c8=Q h2 Qh3 Kf6 Qf3+ Kg6 Qxh1 Kf5 Qxh2 Kf6 Qf2+ Kg5 Rg3+ Kh4 Qh2#,0.013808794
0.030714253,-0.027420871,correct_chess,e4 g6 d4 Bg7 c3 e6 Bd3 f5 exf5 gxf5 Nf3 Qf6 Bg5 Qg6 O-O h6 Bf4 Nf6 Bxc7 Nc6 Be5 O-O Nh4 Qg5 Nf3 Qh5 Be2 Ng4 Bg3 Rf6 Be5 Rg6 Bxg7 Rxg7 h3 Nf6 Ne5 Qe8 Nxc6 dxc6 Bf3 Nd5 c4 Bd7 c5 b6 Bxd5 Rb8,0.0034309702
-0.050999887,-0.00017425675,correct_chess,e4 e5 Bc4 c6 Nf3 d5 exd5 cxd5 Bb3 Nc6 Ba4 Bd6 O-O e4 Re1 Nf6 d3 O-O dxe4 dxe4 Nd4 Qc7 g3 a6 Bxc6 bxc6 Bg5 Be5 Bxf6 Bxf6 Nb3 Bxb2 N1d2 Rd8 Rb1 Qe5 Rxe4 Qxe4 Nxe4 Rxd1+ Rxd1 Bf5 Nd6 Bxc2 Rd2 Bxb3 Rxb2 Bd5 Nf5 g6 Ne7+ Kg7 Nxd5 cxd5 Kg2 d4 Rc2 d3 Rd2 Rd8 Kf3 a5 Ke3 Re8+ Kxd3 Re1 Kc2 Rh1 f3 h5 h4 Kh6 Rd5 Rg1 Rxa5 Rxg3 Ra3 g5 hxg5+ Kxg5 Rd3 h4 f4+ Kxf4 Rxg3 Kxg3,-0.024745103
0.009171482,-0.016268142,correct_chess,e4 c5 Nf3 d6 h3 Nc6 d4 cxd4 Nxd4 e5 Nxc6 bxc6 Nc3 Nf6 Bc4 Rb8 Rb1 Nxe4 Nxe4 d5 Bxd5 cxd5 Nc3 Bb7 O-O Qd7 f4 d4 Ne2 Qd5 Kf2 f6 fxe5 fxe5 Ke1 Bb4+ c3 d3 cxb4 Qxg2 Qxd3 Be4 Qd6 Rd8 Qxe5+ Kd7 Rf7+ Kc8 Qc7#,0.0054097804
0.12554698,0.04637091,correct_chess,e4 d5 e5 d4 Nf3 Nc6 c3 d3 Na3 f6 exf6 Nxf6 Qa4 Qd5,-0.012740864
-0.045379154,0.007419169,correct_chess,e3 d5 b3 e5 Bb2 Qg5 g3 Nf6 Bh3 Nc6 Qf3 Bb4 c3 O-O Ne2 Bg4 Qg2 Bxe2 Kxe2 Bxc3 Bxc3 d4 Ba5 Rae8 Bxc7 dxe3 dxe3 Qxe3+ Kxe3 Nd4 Qxb7 Nc2+ Kf3 Nxa1 Bd6 e4+ Kg2 Nc2 Bxf8 Kxf8 Rc1 Ne3+ Kg1 Kg8 Qxa7 h6 Qxe3 Ng4 Bxg4 g6 Rc7 f5 Qa7 h5 Rg7+ Kf8 Rf7+ Kg8 Rg7+ Kf8 Be2 f4 Bc4 e3 Rf7+ Kg8 Qc5 exf2+ Kxf2 Kh8 Qc7 fxg3+ Kxg3 Kg8 Rg7+ Kf8 Rg8#,0.0047858367
-0.04291152,0.0015146818,correct_chess,d4 b6 c4 e6 Nc3 Bb7 a3 g6 h3 Bg7 Nf3 Bxf3 exf3 Qf6 Be2 Qxd4 Qxd4 Bxd4 O-O Bxc3 bxc3 Ne7 Bd3 f5 Be3 c5 Rab1 Nbc6 Bh6 Na5 a4 Nec6 g4 Ne5 Be2 O-O-O Bg7 Rhg8 Bxe5 d6 Bf6 Rdf8 g5 e5 Rbd1 Kc7 Rd3 f4 Rfd1 Nb7 R3d2 Rf7 Bd3 Na5 Kf1 Nb3 Re2 Na5 Be4 Nxc4 Bd5 Rxf6 Bxg8 Rf5 Bxc4 Rxg5 Red2 Rf5 Rxd6 e4 Rd7+ Kb8 Rd8+ Kc7 R1d7+ Kc6 Bb5#,-0.03861479
0.015689114,-0.025378672,correct_chess,d4 d5 Nf3 Nf6 e3 Bf5 Nh4 Bg6 Nxg6 hxg6 Bd3 e6 Qe2 Bd6 Nd2 c5 c3 c4 Bc2 Nc6 e4 dxe4 Nxe4 e5 Nxf6+ gxf6 Qxc4 Qc7 Bb3 Na5 Ba4+ Nc6 d5 a6 dxc6 b5 Bxb5 axb5 Qxb5 Rb8 Qa6 Kf8 Be3 Kg7 O-O-O Ra8 b4 Rxa6,0.0055063907
0.10751685,0.025689548,correct_chess,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Bc5 O-O d6 d4 Bb6 Ba3 exd4 cxd4 Bg4 Nc3,-0.0064313808
