PCA1,PCA2,label,sentence
0.009840092,-0.023980407,human_chess_plays,e3 d5 b3 e5 Bb2 Qg5 g3 Nf6 Bh3 Nc6 Qf3 Bb4 c3 O-O Ne2 Bg4 Qg2 Bxe2 Kxe2 Bxc3
-0.03106737,-0.0043923054,human_chess_plays,d4 b6 c4 e6 Nc3 Bb7 a3 g6 h3 Bg7 Nf3 Bxf3 exf3 Qf6 Be2 Qxd4 Qxd4 Bxd4 O-O Bxc3
-0.027330773,0.0056532985,human_chess_plays,d4 d5 Nf3 Nf6 e3 Bf5 Nh4 Bg6 Nxg6 hxg6 Bd3 e6 Qe2 Bd6 Nd2 c5 c3 c4 Bc2 Nc6
-0.037907436,0.006496626,human_chess_plays,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 Nc3 e6 Be2 Bd6 O-O Nf6 Bg5 O-O Qd2 Be7 Rfe1 Qc7
0.03184246,-0.067772724,human_chess_plays,e4 e6 b3 d6 Bb2 e5 g3 Nf6 Bh3 Bxh3 Nxh3 Nxe4 f3 Nc5 d4 exd4 Bxd4 Qe7+ Qe2 Qxe2+
-0.0206664,-0.010278589,human_chess_plays,e4 Nf6 Nf3 Nxe4 Nc3 Nxc3 dxc3 e6 Bg5 Be7 h4 O-O Bc4 d5 Bd3 c5 b3 Nc6 Qd2 e5
0.021288527,-0.014764878,human_chess_plays,Nc3 c5 d3 g6 e4 Bg7 f4 Nc6 Nf3 e6 Be3 Nge7 Qe2 Qb6 Na4 Qa5+ Nc3 d6 Bd2 b5
-0.031105626,-0.019466622,human_chess_plays,d4 Nc6 e3 d5 Bd3 Bf5 Bd2 e6 Nf3 Bxd3 cxd3 Bb4 e4 Bxd2+ Kxd2 dxe4 dxe4 Nxd4 Nc3 Nxf3+
-0.036845047,0.014154019,human_chess_plays,e3 d5 b3 e5 Bb2 Nf6 g3 Nc6 Bg2 Bf5 Na3 Bd6 Nb5 O-O c4 dxc4 bxc4 a6 Nc3 Bc5
-0.027908405,-0.021620773,human_chess_plays,e4 e5 Nf3 Nc6 Bc4 Nf6 d4 d5 dxe5 Nxe4 Bb5 Bd7 e6 Bxe6 Bxc6+ bxc6 Kf1 Bc5 Ne5 Nxf2
0.017905824,0.0060349023,human_chess_plays,c4 d6 e4 Nf6 Nc3 e5 Nf3 Be6 d3 Be7 h3 c5 Be2 Nc6 a3 Qa5 Bd2 Qb6 Rb1 Nd4
-0.02141002,-0.008766777,human_chess_plays,d4 d5 c4 Bf5 Bf4 dxc4 e3 e6 Bxc4 Bd6 Qa4+ c6 Bxd6 b5 Qb4 bxc4 Bf8 Ne7 Bxg7 Rg8
-0.016440082,-0.0138207665,human_chess_plays,e4 c5 Nf3 Nc6 Bb5 d6 c3 Bd7 d4 cxd4 cxd4 Qa5+ Nc3 Rc8 d5 Nb8 Bxd7+ Nxd7 Bd2 Ngf6
-0.0315243,-0.0006620368,human_chess_plays,e4 e6 d4 d5 e5 c5 c3 Ne7 f4 Nbc6 Bb5 Bd7 Bxc6 Bxc6 Nf3 cxd4 cxd4 Nf5 Nc3 Bb4
-0.037181552,0.0064531914,human_chess_plays,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 Nc3 Bf5 Bg5 Nf6 Bb5 a6 Ba4 b5 Bb3 e6 O-O Bd6
0.026585745,-0.015750516,human_chess_plays,d4 d6 e4 Nd7 Bb5 c6 Bc4 e5 d5 Ngf6 Bg5 h6 Bh4 c5 Qf3 a6 a4 Qb6 b3 Qa5+
-0.038190424,0.020760555,human_chess_plays,e4 c5 Nf3 g6 Bc4 Bg7 O-O e6 d4 Ne7 d5 exd5 exd5 d6 Re1 O-O Bg5 f6 Bf4 g5
-0.04274925,0.004687674,human_chess_plays,d4 e5 c4 exd4 Qxd4 Nc6 Qd1 d6 Nc3 Nf6 Nf3 Be7 a3 Bf5 Bg5 O-O e3 d5 cxd5 Nxd5
-0.034404296,0.004342533,human_chess_plays,e4 d5 e5 d4 d3 Qd5 Nf3 h6 c3 dxc3 Nxc3 Qc6 d4 Bg4 Be2 Qg6 Nd5 Na6 Nh4 O-O-O
-0.023304759,0.009501606,human_chess_plays,e4 c5 c3 g6 d4 cxd4 cxd4 Bg7 Nf3 e6 Nc3 Ne7 Bc4 a6 O-O b5 Bb3 Bb7 Be3 d5
-0.012379968,-0.008528741,human_chess_plays,e4 Nc6 d4 e5 d5 Nce7 Nc3 Ng6 Bd3 Bb4 a3 Bxc3+ bxc3 d6 Be3 Nf6 c4 Bd7 Nf3 Bg4
-0.015042179,-0.028971866,human_chess_plays,e4 e5 d4 exd4 Qxd4 Nc6 Qe3 Nf6 Nc3 a6 Nd5 h6 Nxf6+ Qxf6 Bd2 Be7 Bc3 Qg6 Rd1 O-O
-0.0185846,-0.011030993,human_chess_plays,e4 c5 Nf3 d6 Nc3 Nc6 d4 cxd4 Nxd4 g6 Be3 Bg7 Bc4 Nf6 Bb3 O-O Qd3 Nb4 Qe2 Ng4
-0.024445828,0.009978489,human_chess_plays,d4 b6 e3 Bb7 Bd3 a6 Nf3 g6 e4 c6 d5 b5 dxc6 Bxc6 e5 e6 Ng5 f6 f3 fxg5
-0.020201767,-0.0024235763,human_chess_plays,b3 d5 Bb2 e5 a4 f5 a5 c5 a6 bxa6 e3 d4 exd4 cxd4 Bd3 e4 Bf1 d3 cxd3 exd3
-0.01571329,-0.025380066,human_chess_plays,e4 e5 Nf3 d6 Bc4 Nf6 Nc3 h6 d4 Be7 dxe5 dxe5 Qxd8+ Bxd8 Nxe5 Nbd7 Nxf7 Rf8 Nxd8 Kxd8
0.011227053,-8.97963e-05,human_chess_plays,d4 d5 c4 e6 c5 c6 b4 a5 a3 axb4 e3 Qa5 Bd2 Nd7 Bxb4 Qa7 Nf3 Ngf6 Be2 h6
-0.032539446,-0.0062861512,human_chess_plays,e4 c5 f4 d5 exd5 Qxd5 Nc3 Qd8 d3 e6 Be3 Nf6 Be2 b6 Qd2 Nc6 O-O-O Bd7 d4 cxd4
-0.041790295,0.007731811,human_chess_plays,e4 c5 Nf3 e6 Be2 d5 exd5 exd5 d4 Nf6 dxc5 Bxc5 O-O Be7 h3 O-O Bf4 Nc6 c3 Bd6
-0.0046337666,-0.02641158,human_chess_plays,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 d6 Bg5 Be7 c3 Bg4 h3 Be6 Bxe6 fxe6 Qb3 Qd7 Qxb7 O-O
-0.028993677,-0.0027667335,human_chess_plays,e4 d5 e5 e6 d4 Ne7 Nf3 Ng6 Bb5+ c6 Bd3 Be7 Bxg6 fxg6 Nc3 O-O O-O c5 dxc5 Bxc5
-0.040925104,0.013932674,human_chess_plays,e4 c5 d4 cxd4 c3 dxc3 Nxc3 d6 Nf3 g6 Bc4 Bg7 Bf4 Nf6 Rc1 O-O O-O Nc6 a3 a6
0.0050396225,-0.04729309,human_chess_plays,d4 b6 e4 Bb7 c4 a6 f4 e6 d5 exd5 exd5 g6 Qe2+ Qe7 f5 gxf5 Qxe7+ Bxe7 Bd3 Kd8
-0.02835269,0.009694369,human_chess_plays,Nf3 b6 d4 Bb7 c4 g6 Nc3 Bg7 e4 e6 d5 Ne7 Bd3 exd5 exd5 c6 Be4 cxd5 Bxd5 Bxd5
-0.012007505,-0.0141033735,human_chess_plays,e4 g6 Nf3 e6 d4 Bg7 Bc4 Ne7 Nc3 O-O O-O f6 e5 f5 Bg5 c6 Qd2 Qe8 Bxe7 Qxe7
-0.015366821,-0.010022185,human_chess_plays,e4 e6 d4 d5 e5 c5 c3 Nc6 f4 Nge7 g4 cxd4 cxd4 Qb6 Nf3 Ng6 Be3 Bb4+ Nc3 Bd7
-0.03996695,-0.00550379,human_chess_plays,e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 Nxd4 Bc5 Nf5 Qf6 Nc3 Nge7 Bf4 d6 Nd5 Nxd5 Bxd5 O-O
-0.015560059,-0.023906846,human_chess_plays,e4 e5 Nf3 Nf6 d4 d6 dxe5 dxe5 Bd3 Bc5 O-O O-O Nc3 Bg4 Be3 Bxe3 fxe3 Nc6 Qe1 Qe7
-0.026577981,0.004304132,human_chess_plays,d4 c6 c4 d5 Nc3 dxc4 Nf3 Nf6 Bg5 Bg4 e3 e6 Bxc4 Be7 Qc2 h6 Bh4 Nbd7 O-O-O Nb6
-0.010578481,-0.023771685,human_chess_plays,e4 c5 Nf3 d6 d4 Na6 Bxa6 bxa6 dxc5 Bb7 cxd6 exd6 Nc3 Nf6 e5 Ng4 exd6 Bxd6 h3 Qe7+
-0.020844733,7.150536e-05,human_chess_plays,d4 e6 Nf3 Be7 c4 c6 Nc3 d5 cxd5 cxd5 e3 Nc6 Bb5 Bd7 Qa4 Qb6 Bd2 a6 O-O Nf6
-0.030713595,-0.015417395,human_chess_plays,e4 c5 d4 d6 dxc5 dxc5 Qxd8+ Kxd8 Be3 e5 Nc3 Nf6 O-O-O+ Ke8 f4 Nc6 fxe5 Nxe5 Nb5 a6
-0.043702636,0.019436464,human_chess_plays,e4 c5 Nf3 e6 Be2 d5 d3 Nf6 e5 Nfd7 d4 Be7 c3 O-O O-O Nc6 h3 f6 exf6 Nxf6
-0.012318306,0.0040721553,human_chess_plays,d4 b6 e4 Bb7 f4 a6 c4 b5 cxb5 axb5 d5 Ba6 e5 b4 f5 c6 a3 Bxf1 axb4 Rxa1
-0.023246668,-0.019924413,human_chess_plays,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Be7 Nc3 d6 h3 Be6 Bxe6 fxe6 d4 exd4 Nxd4 O-O Nxe6 Qd7
-0.010915445,0.0060505676,human_chess_plays,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 h3 Bd6 Bd3 O-O O-O Be6 Bg5 Nbd7 Re1 h6 Bh4 c6
-0.02861757,0.017305372,human_chess_plays,Nf3 g6 d4 Bg7 c4 e6 Nc3 c6 e3 Ne7 Bd3 O-O O-O f5 Qc2 d5 cxd5 exd5 a3 Nd7
-0.014160667,-0.022673845,human_chess_plays,e4 e5 d4 d5 dxe5 dxe4 Qxd8+ Kxd8 Nc3 Nc6 Bf4 Bb4 Bc4 Nd4 Rd1 Bg4 f3 Bf5 Rxd4+ Ke8
0.0036246714,0.008928378,human_chess_plays,e4 e5 Nf3 d6 Bc4 h6 Nc3 c6 d3 b5 Bb3 a5 a4 b4 Ne2 c5 c3 Bg4 Neg1 Nf6
-0.02885099,-0.020458573,human_chess_plays,e4 d5 e5 c5 Nf3 Nc6 Bb5 Bg4 Bxc6+ bxc6 O-O Qc7 c3 Bxf3 Qxf3 Qxe5 d3 Nf6 Bf4 Qf5
-0.0150398705,0.008170659,human_chess_plays,d4 c6 c4 d5 Nc3 e6 Nf3 Nf6 Bg5 Be7 Bh4 h6 Bg3 O-O e3 Nbd7 Bd3 dxc4 Bxc4 Nb6
-0.03147462,0.0046593035,human_chess_plays,b3 g6 Bb2 Nf6 a3 Bg7 g4 O-O g5 b6 gxf6 exf6 Bg2 f5 Bxg7 Kxg7 Bxa8 Nc6 Bxc6 dxc6
0.0074514346,-0.02969785,human_chess_plays,e4 e6 d4 Ne7 Nf3 Ng6 Bg5 Be7 Bxe7 Qxe7 Nc3 O-O h4 h5 Ng5 Nf4 Qd2 e5 dxe5 Qxe5
-0.0022619816,-0.0440821,human_chess_plays,e4 e5 Nf3 Nc6 Nc3 Bc5 Bb5 Nd4 Nxe5 Qg5 Nf3 Qxg2 Nxd4 Qxh1+ Ke2 Qxd1+ Kxd1 Bxd4 Nd5 Bb6
0.008416403,-0.038772944,human_chess_plays,e4 d5 exd5 Qxd5 Nc3 Qa5 d3 c6 Bd2 Qb6 b3 Nf6 Nf3 Bg4 Be2 e6 Ne5 Bxe2 Qxe2 Be7
-0.022451611,0.018380247,human_chess_plays,c4 Nf6 f3 g6 Nc3 Bg7 e3 d6 d4 O-O Bd3 c5 d5 e6 e4 exd5 cxd5 Re8 Nge2 Nh5
-0.026208997,-0.019275038,human_chess_plays,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 Re1 d5 d3 a6 Bxc6+ bxc6 dxe4 Bc5 exd5 Qf6 Rxe5+ Be7
-0.0011520291,0.016018312,human_chess_plays,b3 c5 Bb2 d6 d3 f6 Nd2 e5 c4 Bd7 f3 Be7 h3 Nh6 Qc2 Nf5 O-O-O Bf8 Ne4 Ne7
-0.018567624,0.015157433,human_chess_plays,d4 d5 c4 Nf6 Nc3 e6 a3 Be7 c5 O-O Bf4 Nc6 Nb5 a6 Nxc7 Ra7 e3 Nh5 Qxh5 g6
-0.032109275,0.0062385914,human_chess_plays,e4 g6 Nf3 Bg7 c3 d6 d4 Nf6 Bd3 O-O Nbd2 Bg4 O-O c5 d5 Nbd7 Qc2 b5 b3 Bxf3
-0.03682112,0.01705787,human_chess_plays,Nf3 g6 d4 Bg7 c4 e6 Nc3 Ne7 e3 O-O Bd3 f5 Qc2 c6 O-O d5 Bd2 dxc4 Bxc4 b5
0.0019374917,-0.00669664,human_chess_plays,b3 b6 Bb2 c6 a4 b5 axb5 cxb5 Bc3 a6 Bb2 Nc6 Bxg7 Nb8 Bxh8 e5 Bxe5 f6 Bb2 d6
-0.007990913,-0.00010531315,human_chess_plays,e4 c6 Nf3 d5 e5 Bg4 d4 e6 c3 Ne7 Be2 h5 O-O Qb6 b3 Nd7 Be3 Nf5 Nbd2 Nxe3
-0.04386346,0.010905363,human_chess_plays,e4 c5 Nf3 e6 Be2 d5 e5 f6 d4 Nc6 exf6 Nxf6 dxc5 Bxc5 O-O Be7 Bg5 O-O Nc3 h6
-0.038224027,0.0025946142,human_chess_plays,e4 d5 exd5 Nf6 d4 c6 c4 cxd5 c5 Nc6 Nc3 Bg4 Be2 Bxe2 Ngxe2 g6 Bg5 Bg7 O-O e6
0.0032669,-0.0039740317,human_chess_plays,Nc3 g6 Nf3 Bg7 e4 Bxc3 h3 Bg7 Qe2 f6 Nh4 b6 Qf3 Bb7 g4 d5 g5 dxe4 Ng2 exf3
-0.037433177,0.019709231,human_chess_plays,e4 g6 Nf3 Bg7 c3 d6 d4 Nf6 Bd3 O-O O-O c5 d5 Re8 c4 b6 b3 e6 Bb2 exd5
-0.010586037,-0.012463011,human_chess_plays,e3 c5 g3 d6 Bg2 e6 Qf3 Be7 Nc3 Nf6 Nh3 O-O Ng5 Nc6 Nce4 Ne5 Nxf6+ Bxf6 Qh5 Bxg5
0.008587793,0.021703543,human_chess_plays,b3 Nc6 Bb2 Nb8 a3 Nc6 b4 Nb8 g3 Nc6 Bg2 Nb8 b5 Nf6 a4 Ng8 h4 Nf6 h5 Ng8
-0.013853685,0.015497776,human_chess_plays,e4 c5 Nf3 d6 Bc4 e6 d3 a6 a3 Nf6 Ng5 h6 Nf3 Be7 h3 O-O O-O b5 Ba2 Bd7
-0.027416538,-0.0138169555,human_chess_plays,e4 e6 d4 d5 e5 c5 c3 Ne7 Nf3 Nbc6 Bb5 Bd7 Bxc6 Nxc6 Bg5 Qb6 Qd2 cxd4 Nxd4 Nxe5
-0.019161047,-0.0056131864,human_chess_plays,d4 d5 c4 e6 Nc3 dxc4 Nf3 b6 Bg5 Bb7 Bxd8 Kxd8 e4 Ke8 Bxc4 Be7 d5 Nf6 dxe6 fxe6
-0.031291433,0.006780203,human_chess_plays,e4 Nf6 e5 Nd5 d4 d6 exd6 exd6 c4 Nb6 Nc3 Be7 Nf3 O-O g3 Bg4 Bg2 Nxc4 O-O Nc6
-0.017628115,0.015886879,human_chess_plays,e4 e5 g3 Nf6 Bg2 Nc6 Nc3 Bc5 d3 h6 h3 d6 Nf3 Nd4 Be3 c6 O-O Be6 a3 g5
-0.013656702,-0.007220727,human_chess_plays,Nf3 e6 d4 c6 c4 g6 Nc3 Bg7 Bg5 Ne7 Bxe7 Qxe7 e4 O-O Bd3 f5 Qc2 fxe4 Bxe4 d5
-0.02501977,0.0071329214,human_chess_plays,e4 e5 Nf3 Nc6 Bc4 h6 O-O Nf6 Re1 Be7 c3 O-O d4 exd4 cxd4 d6 a3 Bg4 Re3 a6
-0.036518708,-0.015363416,human_chess_plays,e4 d5 exd5 Qxd5 d3 e5 Nc3 Bb4 Bd2 Bxc3 Bxc3 Nc6 Nf3 Bg4 Be2 Bxf3 Bxf3 Qc5 O-O O-O-O
-0.0016269647,-0.032943718,human_chess_plays,d3 b6 Qd2 Bb7 Qd1 Bxg2 Be3 Bxh1 Bf4 Bb7 Qd2 e5 Qb4 exf4 Qxf8+ Kxf8 Bg2 Bxg2 Nf3 Bxf3
-0.03793392,-0.021128016,human_chess_plays,e4 e5 Bc4 Nf6 Nc3 Bc5 Nf3 d6 d4 exd4 Nxd4 O-O O-O Nc6 Be3 Nxd4 Bxd4 Bxd4 Qxd4 Qe7
-0.03329454,0.020238448,human_chess_plays,g3 c5 Bg2 e6 d4 d5 dxc5 Nf6 b3 Bxc5 Bb2 Be7 Nd2 O-O e3 Nc6 Ne2 e5 O-O e4
-0.04895071,-0.0028332844,human_chess_plays,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nxc6 bxc6 Nc3 Nf6 Bc4 Bb4 Bd2 d5 exd5 cxd5 Nxd5 Nxd5
0.015343216,-0.0007554169,human_chess_plays,d3 g6 e3 Bg7 Be2 h6 Bf3 g5 Bg4 f5 Bh5+ Kf8 Bf3 Nf6 b3 g4 Be2 b6 d4 Bb7
-0.026975095,-0.014780225,human_chess_plays,e4 e6 Nf3 d5 e5 c5 c3 Nc6 d4 Nge7 Bb5 Qb6 Bxc6+ Nxc6 O-O Bd7 Nbd2 Be7 dxc5 Bxc5
0.0020152219,0.01742856,human_chess_plays,b3 c6 Bb2 a6 a3 a5 b4 a4 b5 Ra7 bxc6 Nxc6 d3 Ra8 g3 Ra7 Bg2 Ra8 Bxc6 dxc6
-0.020583583,0.013916642,human_chess_plays,e4 c5 Nf3 d6 Bc4 e6 a3 Nf6 d3 Be7 Nc3 a6 h3 b5 Ba2 Bb7 O-O O-O Re1 Qc7
-0.032276366,-0.013154232,human_chess_plays,e4 d5 e5 c5 Nf3 Nc6 Bb5 Bg4 Bxc6+ bxc6 O-O Qc7 d4 cxd4 Qxd4 Bxf3 gxf3 h5 Nc3 e6
-0.021806117,-0.0020883312,human_chess_plays,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 e6 Be2 h6 d3 Nf6 O-O Bd6 Be3 c5 Na4 b6 Nc3 Bb7
-0.022386504,0.01741282,human_chess_plays,e3 g6 e4 Bg7 f4 h6 g4 b6 h4 Bb7 d3 f5 exf5 gxf5 Rh2 h5 Bg2 Bxg2 Rxg2 fxg4
-0.041576058,0.008857841,human_chess_plays,e4 c5 Nf3 e6 Be2 d5 e5 f6 d3 fxe5 Nxe5 Nf6 d4 Nc6 Nxc6 bxc6 c3 Be7 O-O O-O
-0.012256242,-0.012501774,human_chess_plays,d4 d5 c4 Nf6 Nf3 Bg4 Nbd2 Bxf3 Nxf3 e6 g3 Bb4+ Bd2 a5 Bg2 dxc4 Qa4+ Nc6 Bxb4 axb4
0.0036440974,0.010821781,human_chess_plays,b3 d6 Bb2 c6 a3 b6 b4 a6 g3 e6 Bg2 f6 h4 e5 h5 d5 g4 c5 f3 cxb4
-0.026754173,-0.0005393023,human_chess_plays,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 Qc7 Bg5 h6 Be3 b6 Qd2 Nf6 O-O-O Bb4 f4 Bxc3
-0.015628476,-0.02419243,human_chess_plays,e4 d5 e5 c5 c3 Nc6 d4 g6 Nf3 Nh6 Bb5 Bg4 Bxc6+ bxc6 Bxh6 Bxh6 Nbd2 Bxd2+ Qxd2 Bxf3
-0.044672813,-0.012402632,human_chess_plays,e4 e5 Nc3 Nc6 Nf3 Nf6 d4 exd4 Nxd4 Nxd4 Qxd4 d6 Bd3 Bg4 O-O Qd7 Nd5 Nxd5 exd5 O-O-O
-0.004883944,-0.0042424463,human_chess_plays,e4 g6 Be2 Bg7 d4 e6 Nf3 Ne7 Nc3 O-O Be3 f5 O-O fxe4 Nxe4 c6 c3 Nd5 Bd2 Qc7
