PCA1,PCA2,label,sentence,PCA3
0.0026169503,0.021090649,correct_random_chess,f3 h5 Kf2 Na6 c3 Rh7 g3 g6 h3 Nc5 c4 f5 a3 g5 e3 Kf7 Bg2 Nd3+ Ke2 Bh6,-0.0030335677
-0.005848957,-0.0004183015,correct_random_chess,b4 c5 Nf3 f6 Ne5 Qc7 e3 d6 h4 a5 c3 Bg4 Nc6 a4 Na5 Qc8 Rh3 Qd8 Qf3 b6,0.01382128
-0.03456848,-0.0044865147,correct_random_chess,Na3 b5 g3 d5 c4 Nf6 b3 Bb7 g4 c6 d3 bxc4 Bb2 Bc8 f4 Nfd7 Bg2 h5 Qd2 Ba6,0.006406485
-0.016648624,0.022013038,correct_random_chess,d3 h5 Bh6 a5 b3 g6 Nd2 f6 g4 Nxh6 Ne4 d6 d4 Nxg4 Nc5 Rh6 Rb1 Nd7 Rc1 Nxc5,-0.0038780046
0.023154639,0.012080806,correct_random_chess,h3 a6 Nc3 e6 e3 Qe7 Bb5 h6 a4 f5 Qf3 h5 h4 Rh7 b4 g6 Nd5 c5 c4 Bh6,0.007992755
0.025263814,-0.024246756,correct_random_chess,h3 d6 Na3 Qd7 c4 Na6 Rb1 Qg4 b4 Qe6 Ra1 Qg4 d4 Qf5 Bb2 g6 Qa4+ Kd8 Qc6 Qc2,0.0009166849
-0.016179098,0.006384177,correct_random_chess,d3 Nf6 Nh3 e6 c4 Bb4+ Nc3 Ng4 e4 c6 Be3 g6 a4 Rg8 Bc5 Qc7 Nf4 Rg7 Qc2 Ba3,-0.018402252
-0.029701898,-0.0014277926,correct_random_chess,c4 h6 b3 g6 Nf3 b6 c5 Nf6 cxb6 Na6 g4 Nh5 d3 Bb7 bxc7 g5 h4 d5 cxd8=N f6,0.0051753283
-0.008976301,-0.0069873314,correct_random_chess,h3 e6 g3 f5 h4 b5 c3 Ne7 Bg2 h6 f4 c6 b4 Ba6 Nh3 Qb6 d4 d5 Bf1 Qc5,0.008462059
-0.020070827,-0.0070880167,correct_random_chess,Nf3 e5 Na3 Bb4 b3 d6 Bb2 Bg4 Nb1 Nh6 c4 Nc6 Qc1 Bd7 Ba3 Qc8 Kd1 Bc3 h3 d5,-0.0104656685
0.0371193,-0.0064424393,correct_random_chess,h4 c5 d3 Nh6 Nf3 Ng4 Ng1 a6 Bf4 Qc7 Be3 h5 Kd2 Nxf2 Qe1 b5 Bf4 e6 c4 Qa7,-0.022064518
-0.008888373,-0.008333489,correct_random_chess,d3 Nf6 f4 b6 Nh3 b5 b3 c5 c4 d5 g4 Bxg4 Bd2 e6 Ng1 Bh3 e3 Bf5 cxb5 Qd7,-0.017585937
0.050607596,-0.037728116,correct_random_chess,c3 d5 f3 h5 a3 Bg4 e3 a6 Qa4+ c6 Qc4 Ra7 a4 c5 Qe2 Bxf3 Ra3 Bxe2 Rb3 Bxf1,0.026480177
0.0010094215,-0.019171808,correct_random_chess,c3 f6 a3 a5 b4 b5 h3 f5 d3 c6 f3 Ba6 h4 f4 e4 Qb6 d4 Kd8 Ke2 e6,0.030202508
-0.032632697,0.004121307,correct_random_chess,a4 b6 Nc3 g6 d4 f6 Kd2 Nc6 Nb1 Nh6 Kd3 Nf7 e4 g5 Kd2 h6 g3 e5 Bd3 h5,0.003279899
0.013702158,-0.0005731771,correct_random_chess,h4 e5 b3 Ba3 Bxa3 d5 e4 Ne7 Rh3 h5 Ne2 Bg4 d3 f5 Nec3 Rh6 Qxg4 Rg6 Qe2 d4,0.013370387
-0.00913659,-0.017344467,correct_random_chess,h3 f5 c4 c5 a4 e6 b3 b6 g4 Ba6 d3 Bc8 Qc2 f4 e4 Na6 Bxf4 Qc7 Qd1 d5,0.022058003
-0.021342566,-0.00744574,correct_random_chess,d3 d5 f3 d4 Be3 Bf5 Nd2 Qd7 g4 dxe3 Qc1 Bxg4 Rb1 Bxf3 h4 Qd8 Rh3 Nd7 Nb3 b6,-0.0006728996
-0.02319164,0.01962272,correct_random_chess,h3 f6 Nc3 g5 b3 b6 g4 b5 f3 Bg7 Bg2 a6 h4 d5 e4 Nh6 a4 e6 Ba3 Rg8,0.017931227
-0.006962729,0.012766454,correct_random_chess,a3 c6 h4 c5 d4 g5 f4 c4 Qd2 b6 Rh2 Na6 Ra2 e6 Rh3 d6 h5 f6 g3 b5,0.04094387
-0.013360027,0.00794475,correct_random_chess,g3 f5 Nc3 a5 h4 Nh6 h5 d5 a3 a4 Nxd5 Kd7 d3 Ng4 Rh4 Ne3 Rd4 Qe8 Nf3 Kd6,-0.00481844
-0.032859147,0.009235684,correct_random_chess,b3 f6 h4 a6 g3 h5 Nc3 g5 Nf3 Nh6 Ba3 Rg8 Nh2 e6 Bd6 g4 Bxc7 b5 Rb1 Rg7,0.008357035
-0.008852399,-0.019796766,correct_random_chess,Nh3 e6 g3 d5 Ng5 Kd7 Bh3 Bd6 O-O Qxg5 e4 Bf4 exd5 Qe5 c4 Bg5 Kh1 c5 d6 Kxd6,-0.02289559
-0.00038506585,0.0024857868,correct_random_chess,g3 c6 Bg2 d5 Bxd5 a5 Nf3 h6 c3 Bh3 Rf1 Ra6 Bxc6+ Bd7 b3 e5 Nxe5 Be7 Ba3 f5,0.0053606285
0.017407384,0.027412992,correct_random_chess,a4 Na6 d4 Nf6 Na3 g5 Rb1 c5 Ra1 Bh6 a5 d6 Be3 Rg8 c4 cxd4 b3 g4 Bxd4 Nc7,0.017221434
-0.0020356479,0.019800758,correct_random_chess,a3 f5 a4 h5 Ra2 e5 b4 Bxb4 c4 a5 f3 e4 c5 f4 g4 Bc3 Ba3 Ra6 Bc1 Rf6,0.045960285
0.015969655,-0.012368793,correct_random_chess,f4 e6 g4 d6 b4 e5 b5 f6 Nh3 exf4 Na3 Kd7 c3 Na6 Qb3 Nb8 Qa4 Ke7 d3 f5,0.00710961
-0.030967256,0.00018992154,correct_random_chess,d3 c5 Nh3 g5 Bxg5 Bg7 Bc1 f5 Nd2 Bxb2 g4 c4 Nb1 b6 Nd2 e6 a4 c3 gxf5 h5,-0.008497468
-0.0090299025,-0.004776518,correct_random_chess,Nh3 Nc6 d3 Nb4 Na3 c5 Kd2 Nxd3 e4 b6 Bxd3 g5 c4 d6 Qe1 f5 Qe3 Be6 Kd1 g4,-0.01815073
0.021225214,0.005764759,correct_random_chess,f4 d6 d3 Bh3 Nc3 Qc8 a4 Bd7 Be3 Qd8 Nb1 Be6 Bc1 d5 h3 Na6 b4 g6 c4 Nb8,0.0006369585
0.006261855,0.009803059,correct_random_chess,a4 c6 Na3 h6 g3 f6 h3 Na6 h4 Rh7 c4 g5 Rh2 Rf7 Nc2 Qc7 a5 Qe5 b3 Nb4,0.024583133
-0.0035983338,0.00075124693,correct_random_chess,e4 Na6 c4 Nh6 g3 f6 Nc3 f5 b3 g6 Be2 Bg7 Bf1 b5 a3 Kf7 Na2 fxe4 Bb2 Qf8,0.0012022916
0.0042449706,0.021421516,correct_random_chess,b4 Nf6 Nc3 Nh5 g4 e6 Ne4 Qf6 Nc5 a5 a3 Ng3 b5 h5 c3 d5 Qc2 g6 Ra2 Nf5,-0.010970041
0.0023203166,-0.025933648,correct_random_chess,f4 c6 b4 c5 b5 e5 d4 Nh6 h3 a6 Kd2 a5 Qe1 g6 Qh4 Qg5 b6 Ke7 Qf2 Qh5,0.013739045
0.023773605,-0.013641962,correct_random_chess,g3 c5 Bh3 Nc6 Bxd7+ Qxd7 f4 f5 d3 Nf6 Bd2 Ne5 c4 Ne4 h4 g6 Be3 Qa4 Nf3 h5,-0.011197839
0.016557408,0.00943029,correct_random_chess,b4 f6 a3 Na6 d4 g6 e3 Rb8 Bb2 Ra8 Ne2 Bg7 Bc3 h6 f3 b5 Qd3 f5 Qc4 d6,0.028655287
0.0020299351,0.0063452194,correct_random_chess,c3 h5 g3 e5 f4 a5 e3 Be7 Ne2 d5 e4 Bd6 h4 Bg4 Nd4 Kf8 Bh3 c6 Nxc6 b5,0.0019246866
-0.026852785,0.014825403,correct_random_chess,d3 b5 Nf3 Na6 Na3 f5 g3 b4 Nb1 Nb8 Nbd2 f4 a3 b3 Nh4 f3 Bg2 d6 Nf1 Bg4,-0.0063523944
-0.025259787,0.0023864526,correct_random_chess,Na3 g6 d3 g5 e4 f5 Rb1 a5 b4 e6 Nh3 Na6 Rg1 h6 Bd2 Qe7 Bc3 e5 Kd2 a4,0.010665887
-0.010918608,0.00064226385,correct_random_chess,d4 Nh6 h4 c5 Nd2 d6 Nc4 Bd7 a4 Bb5 b3 f6 d5 f5 Na5 Qb6 Bb2 Ba6 Ba3 Qd8,-0.005777481
-0.014577876,-0.017086534,correct_random_chess,f4 e5 Nc3 Ne7 d4 g5 g4 Nec6 e3 Bc5 Qf3 Rg8 f5 Bf8 Qg3 Bc5 Nd5 Bd6 Qxe5+ Nxe5,-0.007264126
-0.017302975,-0.0077091684,correct_random_chess,h3 e5 c3 g6 g3 Qg5 f4 a6 Na3 b6 c4 Bxa3 c5 Qf6 d4 d5 e4 Be6 Bb5+ Nc6,0.013283661
-0.03832612,-0.014262394,correct_random_chess,g4 b6 e4 f6 c4 Nh6 Qf3 Nxg4 d4 Nc6 Nc3 e6 Bd2 Nxf2 Bf4 a5 Nb1 f5 Qe2 Bb7,0.00024653488
-0.03396886,0.005575118,correct_random_chess,e3 b5 Nc3 g6 h4 Nf6 Rb1 a5 b4 e5 bxa5 Nc6 Nge2 b4 Nb5 Bd6 a4 bxa3 Rb2 Ne7,0.0008302367
0.0025887385,-0.013688581,correct_random_chess,Na3 f5 Nh3 d5 g4 Nh6 Nc4 fxg4 d4 Qd6 Ne5 g5 a3 Qe6 Ng1 Qf5 c3 Qxf2+ Kxf2 Nf7,-0.029361175
0.024615001,-0.007980659,correct_random_chess,c4 h5 f3 a5 h4 e5 Rh2 g6 Nh3 Qg5 e4 Qd8 Kf2 c6 Ng1 Qe7 Ke3 a4 b3 d6,0.0044742613
0.012664375,0.023239685,correct_random_chess,Na3 f5 Rb1 c6 Nb5 Nf6 g3 Kf7 Bg2 Ne8 Bf1 h6 Nc3 Qa5 h4 b6 f4 Ke6 Rh2 Bb7,0.010334976
-0.00024187531,0.031255633,correct_random_chess,Nc3 a5 d3 c5 a3 Ra6 Ra2 d6 Nb1 Be6 h3 Bb3 d4 Ba4 g4 Nh6 b4 g5 Bf4 Nf5,0.01012027
-0.030775871,-0.023310086,correct_random_chess,Nc3 f5 e3 b5 e4 c5 g4 e5 Bxb5 Bb7 Rb1 Qg5 Nf3 a6 Be2 Qe7 Bf1 fxe4 Bxa6 Bd5,0.007139704
0.003700182,0.0035314744,correct_random_chess,c3 c6 Nh3 a6 c4 Nh6 e4 Qc7 f3 e5 c5 Qb6 g4 d5 Bc4 Qb4 Ng5 Ra7 Qc2 Qb6,-0.006357777
-0.009662002,0.0025111064,correct_random_chess,h3 Na6 Nf3 e6 c3 Nh6 a3 Rb8 Nh2 Bd6 a4 Bxh2 d3 Qf6 Bxh6 Qxh6 b3 O-O e3 Bf4,-0.019005533
4.2990243e-05,-0.013152938,correct_random_chess,d3 g6 Bd2 f5 c4 d6 a3 Nc6 g4 Bh6 Qc2 Kf7 Qc3 a6 Bc1 e6 g5 Qf8 h3 Nge7,-0.0063761403
-0.016978096,-0.005726628,correct_random_chess,d3 c5 Qd2 c4 Nc3 a5 h4 b5 Qf4 h5 Rh3 f5 Ne4 Nf6 Nd6+ exd6 Qxd6 Ne4 dxc4 Ng5,-0.013881334
0.02988545,0.0051509584,correct_random_chess,a4 e6 b4 Nf6 d4 a5 Nd2 e5 Ra3 d6 Nb1 Be6 Ra1 Ke7 c4 Qc8 dxe5 d5 Qd2 Na6,0.011218945
-0.004349271,0.005543341,correct_random_chess,e3 c5 Bb5 a6 f4 e6 b3 f6 Nf3 h6 Be2 h5 a3 Qe7 Ne5 d6 Bf3 g6 h3 Nd7,0.006651693
0.045307484,0.02225783,correct_random_chess,a3 Na6 b3 d5 d3 Nf6 Ra2 Bh3 Bh6 Rb8 c4 Bc8 Bf4 c6 Ra1 Kd7 Bc7 b5 Kd2 Ke8,0.0070570554
0.012088722,0.010667553,correct_random_chess,h3 b5 f3 Bb7 a4 Bc6 c4 Be4 Ra2 Bxf3 Kf2 f5 h4 Nh6 Nh3 d5 Ra1 Qd7 Ra2 Nf7,0.009281348
0.001063845,0.016309144,correct_random_chess,Na3 Nh6 Nf3 Rg8 g3 e6 h4 Qxh4 Ng5 Ng4 Nb1 Bc5 Nh3 Ne5 f4 Ng6 Ng1 Qh3 a3 Qh6,-0.050287705
-0.0021294274,-0.009829322,correct_random_chess,d4 b5 Qd3 h5 c3 Na6 Qf5 g5 Nf3 c6 b4 Rh7 Qg6 Nxb4 Be3 Na6 Qe6 Nb4 Na3 Bg7,0.0066802683
-0.014863337,0.017810661,correct_random_chess,Nc3 b6 d4 Nc6 Ne4 Rb8 Rb1 f5 g3 h6 Ra1 d6 h4 Kd7 Rh2 f4 Kd2 fxg3 Nf3 Ke8,0.010908655
0.025488982,-0.021273533,correct_random_chess,g4 b6 h4 a6 c3 Nc6 h5 f6 Na3 Na5 Qa4 Ra7 d3 Bb7 Qe4 Qc8 Qc6 h6 Qxb6 g5,0.015936386
-0.04322804,-0.007889781,correct_random_chess,a3 h6 c4 Nf6 e4 g5 a4 Nxe4 d3 Nc6 g3 Nc5 h3 e5 Nf3 a5 Bg2 Nxa4 Bxg5 Nxb2,-0.0013620672
-0.024270352,-0.0041931453,correct_random_chess,Na3 b5 e4 h6 Nf3 f5 Nb1 Bb7 Qe2 h5 Kd1 Nf6 g4 hxg4 e5 Bd5 d4 e6 Nh4 a5,-0.0025613403
-0.026123773,-0.002118796,correct_random_chess,d3 Nh6 Bg5 e6 g3 Na6 f3 Rg8 Bg2 Bb4+ Nc3 c6 Kf2 Kf8 Nd5 Ke8 Bf4 g5 Bd2 exd5,-0.014590703
-0.006508467,-0.028838074,correct_random_chess,g4 f5 e3 fxg4 Qxg4 c6 a4 d6 a5 c5 Qh5+ Kd7 Qxc5 Qxa5 c3 Nf6 b4 Ke6 Ne2 b6,0.0067552924
-0.00051212666,-0.01502789,correct_random_chess,g4 e5 b4 h6 d3 Qe7 Bxh6 f5 gxf5 Nf6 Qd2 Ng8 Be3 Qc5 c3 a5 bxc5 Na6 h4 Bxc5,-0.0030079146
0.028819846,-0.0005808156,correct_random_chess,Nf3 e6 c3 c6 Ne5 Ne7 Nf3 h6 Qa4 Qa5 Nh4 Qb5 c4 Nd5 Ng6 h5 b3 Nc7 Qxb5 Nxb5,-0.038000874
0.049839314,-0.001897529,correct_random_chess,c4 e6 g4 f6 b4 h6 Bh3 d6 Bf1 c6 Nh3 g6 Ng1 Qb6 a3 Qa6 h4 Qa5 e4 a6,-0.008734084
0.022414736,0.019620702,correct_random_chess,c3 Na6 b3 Nh6 f3 Nb8 h4 b6 Nh3 a6 Ng1 g6 e3 c5 Qc2 f5 Qd3 g5 Ba3 gxh4,-0.02487682
0.028254844,0.015060111,correct_random_chess,e3 b6 g4 Na6 Ne2 f5 f4 Bb7 b3 Nb4 Bg2 g6 Rg1 Bc8 Bh1 Bh6 Bb7 Bxf4 Nec3 Bxe3,-0.0089059705
-0.011498594,0.018341241,correct_random_chess,a4 h6 b4 Nc6 Na3 a5 c3 d6 d3 g5 b5 Na7 f3 d5 h3 d4 f4 Bg4 h4 Bf3,0.01742104
-0.025605846,-0.018923527,correct_random_chess,h3 f5 Nc3 e5 a3 b6 Rb1 e4 h4 h6 Nb5 Qf6 c3 Bc5 Qb3 Bxf2+ Kd1 Kf8 Nxa7 Bd4,0.000741754
-0.03866529,-0.012385631,correct_random_chess,c3 Nc6 a4 Rb8 d4 b5 axb5 h6 b3 g5 Kd2 e6 e4 Bb7 Rxa7 Nxa7 Qc2 c5 Kd1 Bg7,0.0061436705
-0.00943955,0.006422105,correct_random_chess,f4 Na6 c3 Rb8 g4 h6 Nf3 e6 e4 Nc5 h4 g6 Bc4 Ra8 Qc2 Qg5 Kd1 c6 Re1 Bg7,0.021237837
-0.0035401871,0.0051619858,correct_random_chess,b3 Nc6 e3 Nb8 e4 h5 Qxh5 e6 f4 d6 Qc5 dxc5 Ne2 a5 d4 Be7 Nbc3 Ra6 b4 Rc6,0.013620137
-0.02366696,-0.0010239531,correct_random_chess,h3 a5 Nc3 e6 e4 Qh4 g3 Qf4 b3 Kd8 Rh2 b5 f3 d6 Bc4 Nh6 gxf4 Nc6 Bf1 Bb7,0.0019583588
0.009679043,0.0063116727,correct_random_chess,b3 e5 b4 Ke7 Nc3 Na6 Ne4 h6 Nc5 e4 d4 g5 Ne6 f5 h3 f4 Nxg5 c5 Ba3 Qc7,0.009950146
-0.026432728,-0.0021443856,correct_random_chess,g3 g6 b4 Na6 c3 Nf6 h3 Nxb4 Bb2 Nxa2 d4 Nb4 c4 e5 h4 h5 Qc2 Ne4 Na3 d6,-0.0032664454
0.00088280236,-0.026464904,correct_random_chess,f3 a6 a4 f5 h4 c6 e3 g5 hxg5 c5 Bc4 Qa5 Be2 Qd8 Bb5 f4 exf4 e5 Bf1 e4,0.03148706
0.0026066212,-0.0018048093,correct_random_chess,d4 Na6 Bd2 Rb8 e4 h6 Qh5 d6 Ke2 Bd7 Bc1 Qc8 Kf3 g6 Be2 Rh7 Bd2 Bg7 Bb4 Ba4,0.011831565
0.0070763417,0.017200558,correct_random_chess,a3 e6 h4 Nf6 d3 Qe7 Rh3 Nh5 Rh2 c5 f4 g5 Nd2 b5 Ndf3 Bb7 Ne5 Nxf4 c4 b4,-0.009877954
0.011099383,0.037703227,correct_random_chess,h3 e5 e4 c6 Rh2 b5 Ne2 Ne7 h4 Na6 Ng3 d6 f4 Nc5 Nc3 h6 Nh1 Nd5 Nf2 Bh3,-0.01891737
-0.040694263,0.007473312,correct_random_chess,Na3 Nf6 g3 b6 b4 e5 d3 Bd6 Nh3 g5 Rb1 h6 b5 Rg8 e3 Bf8 Rb2 Bb4+ Rxb4 Nc6,-0.003633437
-0.012204405,0.012671726,correct_random_chess,g4 Nh6 b4 b6 Na3 d5 e3 Bb7 h3 g5 Nb1 e6 Qe2 Be7 e4 Rf8 Bb2 c5 f4 Rg8,0.008473025
0.015322464,0.03284243,correct_random_chess,h4 a6 f3 Nh6 c3 Ra7 g3 f6 a4 Ra8 b3 d6 Bg2 Kf7 Ra3 Ng4 fxg4 b5 g5 Be6,0.010202581
-0.0070908107,-0.004151682,correct_random_chess,f4 e5 a4 Bc5 Ra3 Ke7 g4 g5 Rg3 Bxg1 Ra3 Qf8 c4 Kd6 Rg3 gxf4 Rhxg1 f6 Kf2 b6,0.02859511
0.016674541,-0.023452863,correct_random_chess,e4 d6 Nf3 c5 b3 Qa5 Bd3 Qxa2 g4 Kd7 c4 f6 Rg1 Ke8 Ke2 d5 h4 e6 cxd5 e5,0.01577372
0.031217696,0.028653676,correct_random_chess,h4 b6 Na3 g5 b3 e6 c3 Bb4 Nc2 h5 Ne3 g4 f4 Bb7 g3 Be4 Bh3 Ke7 Bf1 Bd3,0.010773298
-0.004952663,0.007952357,correct_random_chess,c3 c6 h4 b5 d3 Bb7 b3 a6 Ba3 a5 Bd6 h6 a3 Bc8 d4 Nf6 Bc7 g5 a4 Nh5,0.0052821864
-0.03588882,-0.0026848414,correct_random_chess,d4 g6 Nh3 Nc6 a4 e5 f3 e4 Nf4 Bb4+ Kf2 Bf8 a5 h6 d5 b5 Nh5 Ke7 f4 Nxa5,-0.005011904
0.010161513,0.019164113,correct_random_chess,a3 f5 Nc3 b5 Na2 g5 c3 c6 g3 e5 Rb1 Bc5 Bh3 Nh6 Nf3 b4 Ra1 bxc3 Rb1 Qf6,0.00172543
-0.033460975,-0.013689277,correct_random_chess,d3 d6 f4 f6 Bd2 d5 Nc3 g5 f5 Qd6 Na4 Bxf5 c4 Kf7 Qc2 Qd7 e3 Ke8 Rc1 e6,0.011573645
-0.00047388705,-0.0154779805,correct_random_chess,Nc3 c5 f4 f6 f5 Nc6 a4 Rb8 a5 c4 Nf3 Qb6 Nb5 h5 Nc3 Qb5 e4 Qd5 Ne5 Qe6,0.0013757385
-0.0097396355,-0.0027156565,correct_random_chess,c4 b5 f3 b4 e4 Nc6 a3 Bb7 Bd3 Ne5 Nc3 d5 a4 c6 g3 Qb8 Nxd5 Nd7 Ra3 Kd8,0.007233912
0.033046637,-0.0096367225,correct_random_chess,f4 f5 c4 a6 Qb3 b5 h3 c5 Qe3 Qb6 Rh2 Qc6 b4 Nf6 a3 Bb7 Bb2 Bc8 Qc3 Ng8,0.01314117
-0.036515333,-0.0048511312,correct_random_chess,g3 b6 h3 c6 c4 e6 Bg2 Ke7 Nf3 f5 c5 Kf7 Nh2 h6 Rf1 bxc5 e3 Nf6 Qc2 Ba6,0.0080405325
-0.024076764,0.0076882727,correct_random_chess,b4 b5 Nc3 Na6 a4 c5 e4 g5 Rb1 g4 Nxb5 Nh6 Na3 Bg7 c4 O-O d3 Nxb4 Bf4 Bc3+,0.00084775453
0.0051588817,-0.0068895984,correct_random_chess,b4 g5 c4 a5 Nh3 g4 e4 g3 Qa4 b5 Rg1 h6 Nf4 d5 bxa5 dxe4 d3 Qd7 Nd5 Rxa5,0.005505377
0.026744615,-0.010998747,correct_random_chess,f4 g5 g4 h5 Na3 f6 d4 Bh6 Qd2 d6 b3 Na6 Bg2 Qd7 gxh5 Nc5 Be4 Nxb3 Qd3 e5,0.0064700292
0.014493758,-0.009586261,correct_random_chess,Na3 d6 g4 Bxg4 Nf3 Qc8 Ne5 h6 Bh3 f5 f3 g6 Bxg4 Qd7 d4 Qb5 Bg5 Qd5 Nxg6 c5,-0.0133803785
0.04098485,0.0016445136,correct_random_chess,d4 f5 g3 c6 d5 Nh6 Bh3 d6 Na3 cxd5 Nf3 Qa5+ c3 Ng4 Ng5 Bd7 Qa4 b5 b4 h5,-0.027121399
0.035157997,-0.030120065,correct_random_chess,e4 c6 g3 Nh6 d4 Qa5+ Nc3 Qb6 Kd2 f5 Qe1 g5 e5 Qc5 Ne4 Qb5 Nc5 Qxb2 f4 Nf7,-0.019229786
-0.004059223,0.00039718294,correct_random_chess,a3 c5 d3 Qc7 d4 g6 d5 h5 g3 Na6 e4 f6 Bd3 Bh6 Nf3 b6 Nbd2 f5 O-O fxe4,0.009374152
-0.016466055,0.014291948,correct_random_chess,h3 f6 c4 h5 f4 Rh6 Nf3 Nc6 Nh2 g6 b3 h4 d3 Rh7 e3 d6 Kf2 Bxh3 g4 Bxg4,0.0086125275
-0.017767405,-0.009267126,correct_random_chess,g3 h5 b4 d6 e4 Bh3 Bb2 f5 a3 c6 c3 c5 Qc1 Bg2 d4 Rh6 bxc5 dxc5 Bxg2 e6,0.015303386
0.010794589,0.00011690517,correct_random_chess,b4 c6 a4 Nh6 e4 g5 Na3 a5 Qf3 Bg7 g4 Ng8 Qg2 axb4 a5 b6 axb6 e6 Qg3 Ra4,-0.00096744695
0.023982458,0.0578406,correct_random_chess,Nf3 b5 Nd4 h6 Ne6 b4 Na3 a6 Ng5 a5 d4 Ra7 Bf4 h5 b3 Rh6 Be5 Rha6 Nc4 c6,0.0021403339
0.0051851743,-0.009649744,correct_random_chess,b3 e5 f4 Qh4+ g3 Na6 e3 g5 fxe5 h5 Ke2 Nc5 c3 c6 Bg2 Na4 Kf2 d5 Ba3 Bd7,0.007372399
-0.035579097,-0.012349022,correct_random_chess,c3 c6 c4 g5 f3 g4 g3 f5 Na3 gxf3 Nh3 h5 d4 h4 Qd3 hxg3 Bg5 e5 Nf4 Qc7,0.005841538
0.022613531,0.03385489,correct_random_chess,Nf3 c6 Nh4 b6 g4 f6 b3 h6 Bg2 a5 Bf1 e5 c4 Ke7 Rg1 Bb7 e3 b5 Bh3 Ra6,0.010330298
0.0017868379,-0.009746465,correct_random_chess,Nf3 d5 Na3 d4 Nb1 Nf6 Nxd4 h5 g3 c5 Nb5 Qd5 Nc7+ Kd8 f3 e5 e3 Qd3 c3 Bh3,-0.020468455
0.0062197153,-0.01841955,correct_random_chess,c3 b6 f3 a5 Kf2 Bb7 d4 c6 Qd2 h5 e4 Rh6 Qe1 Rd6 Qe2 Nf6 g3 g6 Qd1 e5,0.018242845
-0.012709666,-0.019032754,correct_random_chess,c3 Nf6 Nh3 g6 d4 d5 Rg1 a5 Bg5 Bg4 Qc2 c5 Qxg6 c4 f4 Ne4 Qe6 Qb6 Qf5 Qc7,-0.0047715846
