PHATE1,PHATE2,label,sentence
0.004997037099870611,-0.014660001134228889,random_legal_game_sequences,a3 f5 d4 g5 Qd3
-0.003137303428818585,-0.011138253408939426,random_legal_game_sequences,e3 e6 Ne2 Qf6 Nf4
0.027777422586743813,-0.003670637949956036,random_legal_game_sequences,b4 c5 b5 e5 h3
-0.02897801309758677,0.002976268010222732,random_legal_game_sequences,Nh3 Nc6 Nf4 Nb4 Nh5
-0.03535376258422945,0.004700310468211082,random_legal_game_sequences,Nf3 b6 Nh4 f5 g3
0.012441505889519365,0.0017656845977009705,random_legal_game_sequences,d3 e5 Bf4 g6 Be3
0.028526872390328282,0.00042707215173399805,random_legal_game_sequences,b4 b5 f4 g6 g4
0.004565135905176379,0.004684727133010321,random_legal_game_sequences,g4 f6 Bg2 Na6 f4
0.030493075843930118,0.0005245824457215133,random_legal_game_sequences,g4 a6 a3 g5 f4
-0.014494387510111102,0.010527822060916767,random_legal_game_sequences,Nf3 Na6 Ne5 b6 d4
0.006140121527558371,0.015835787803206422,random_legal_game_sequences,b3 Na6 h3 h6 h4
0.003456520600675802,-0.017096920816815023,random_legal_game_sequences,c4 f5 Qc2 h5 Qb3
-0.0018185137522277422,-0.00592726180615842,random_legal_game_sequences,d3 f5 Be3 Kf7 Nc3
-0.01032526384761296,0.0065152197112886695,random_legal_game_sequences,c4 Na6 Nf3 d5 Ng5
-0.02653950650559604,0.004197762340737671,random_legal_game_sequences,Nc3 e6 Nh3 Nc6 a3
0.028263990327246823,-4.137667671660094e-05,random_legal_game_sequences,e4 f6 c4 h5 a4
-0.02860253763047751,0.0004103835155557616,random_legal_game_sequences,Nf3 g6 c3 Nh6 g3
0.0012228915884432599,0.012839336627346884,random_legal_game_sequences,d3 f5 Nc3 h5 h4
-0.014862148972348301,-0.011671086584957347,random_legal_game_sequences,c4 e5 Qc2 Bb4 Nh3
0.005667972027666723,-0.006964413633408277,random_legal_game_sequences,f3 Nf6 a4 e5 Kf2
0.0008703037156902486,0.011291044278728362,random_legal_game_sequences,b3 Nf6 Nf3 d5 c3
0.012949236478882034,-0.0046708523975440746,random_legal_game_sequences,d4 d5 Bh6 Nf6 g3
-0.01832844410303667,0.008442436320759314,random_legal_game_sequences,Nc3 g6 Ne4 b5 Ng5
0.0020367684595192603,0.002102947379743321,random_legal_game_sequences,e3 h5 Ba6 c5 Nc3
-0.025477940104123936,-0.0016692875502126792,random_legal_game_sequences,b4 a5 Nf3 d5 Nh4
0.027781194233582523,-0.0013014647035019338,random_legal_game_sequences,g4 b5 c4 g5 c5
0.017789668227692967,-0.0020063646936243416,random_legal_game_sequences,d3 f6 g4 a6 Bg5
0.0163399490061459,-0.004387561509872592,random_legal_game_sequences,d3 h5 Bh6 a5 b3
-0.015972813197110008,-0.006865417601065911,random_legal_game_sequences,c3 f5 e3 Kf7 Nh3
0.010686209412680425,-0.004782680353069703,random_legal_game_sequences,f4 a5 b4 Na6 Kf2
0.00555713704266981,-0.02249693407777606,random_legal_game_sequences,c4 f6 g4 c6 Qa4
0.0020817803272882773,0.010595275009911972,random_legal_game_sequences,a3 Nc6 f3 e6 d3
0.028275264996418675,0.001545856610871507,random_legal_game_sequences,g3 f5 d4 c6 e3
-0.028774492776203378,-0.0030910711625603865,random_legal_game_sequences,d4 Nh6 h4 c5 Bf4
-0.030360687557392033,0.0014166321928022055,random_legal_game_sequences,Na3 h6 f3 Na6 Nh3
0.025277270876956567,-0.001405304734616464,random_legal_game_sequences,c4 h6 h3 b6 b4
0.028055278755979542,0.0010523857906671753,random_legal_game_sequences,f3 b6 g3 a5 h3
0.013882575186311637,0.005028915609283613,random_legal_game_sequences,d4 e5 Be3 c5 b4
-0.013602805551754329,0.010245022047325856,random_legal_game_sequences,Nf3 Nc6 b4 b6 Nc3
-0.029204110303502423,0.0038168051139788445,random_legal_game_sequences,Nf3 Nh6 e3 Nf5 b3
0.028673325120918695,0.0015927214301541513,random_legal_game_sequences,d3 g6 e4 h5 h4
-0.00658667193564614,-0.014307764098994329,random_legal_game_sequences,c4 Nh6 Qb3 Na6 Qd3
0.003330479680161475,0.010874211786933879,random_legal_game_sequences,c4 Nf6 e3 d5 e4
0.00048432714739956716,-0.002983714979476909,random_legal_game_sequences,h3 g5 h4 Nf6 f3
-0.012018264598277989,0.009248125479174496,random_legal_game_sequences,a3 Nf6 b3 Ng4 h3
0.003514091445692886,0.02033269113823905,random_legal_game_sequences,Na3 a6 d4 g5 b3
0.030753626201790348,0.001482114650030806,random_legal_game_sequences,h3 e6 g3 f5 h4
-0.03395548904190651,-0.003343328329414741,random_legal_game_sequences,g4 Nh6 Na3 c6 c3
0.012505116950213795,0.002382097282505928,random_legal_game_sequences,e3 d6 Bc4 b5 Be2
-0.00679851984713801,0.00969893421542311,random_legal_game_sequences,h4 Nf6 f4 Ne4 h5
-0.0014089940407051027,0.002088235449966515,random_legal_game_sequences,f4 a6 d3 e6 Nc3
-0.04464846889217477,-0.005826614537396653,random_legal_game_sequences,Nh3 f6 a3 a6 f3
-0.016088489646949783,0.01606625194794293,random_legal_game_sequences,Nc3 d6 e3 h5 a4
-0.026902484992927037,-0.009442820878638864,random_legal_game_sequences,h4 c5 d3 Nh6 Nf3
0.0019220363780857893,0.00046573276242902227,random_legal_game_sequences,d3 g6 b3 e6 Nf3
0.0023693174723000807,0.021436547582875155,random_legal_game_sequences,Na3 a5 h4 c6 f3
0.0026458142679834586,-0.03289924602410243,random_legal_game_sequences,g4 a5 e4 Na6 Qe2
0.007533606318076195,-0.010504784329264263,random_legal_game_sequences,b4 f6 g3 Kf7 d3
-0.029400507525895177,-0.014545554421326452,random_legal_game_sequences,Nh3 d5 c4 d4 Qc2
-4.9604795033612215e-05,0.009059423186586611,random_legal_game_sequences,a3 g5 Nc3 c6 f4
0.006617247855093832,0.018788551319420137,random_legal_game_sequences,b3 Na6 f3 e5 g3
0.023962126032790743,0.0007273730348592313,random_legal_game_sequences,g4 b6 b3 e6 f4
0.03101487684031075,-7.459157535367318e-05,random_legal_game_sequences,h3 f6 f4 h5 f5
0.029567752185099792,0.0012970383958406208,random_legal_game_sequences,a4 b5 g3 c6 h4
-0.028060841304868047,-0.0007630194771048263,random_legal_game_sequences,Nh3 c6 d3 h6 Nd2
0.027861950017384226,0.002129164258145721,random_legal_game_sequences,b4 a5 c4 e6 f3
0.03150622345458076,0.0005269765357461266,random_legal_game_sequences,f4 f5 g3 c5 e4
0.0013597612063779305,0.0067543384381575375,random_legal_game_sequences,g3 Nc6 e3 g5 d3
-0.0014587398364368646,0.010518661746640602,random_legal_game_sequences,a4 b6 Nc3 g6 d4
-0.01696513653156661,-0.0065483505031087115,random_legal_game_sequences,c3 e6 c4 Bd6 Nh3
-0.014532878611237246,0.0051927459405970156,random_legal_game_sequences,Nf3 e6 h4 c6 Nd4
0.0076069858005617585,-0.003631148246316483,random_legal_game_sequences,f4 g5 a4 d5 Ra2
0.006202751453795397,-0.005118650873999443,random_legal_game_sequences,h4 e5 b3 Ba3 Bxa3
-0.034471708677922354,-0.0001750133441963079,random_legal_game_sequences,Nh3 Na6 g4 g6 Nc3
0.0024229898043132696,-0.009743459976564162,random_legal_game_sequences,d4 f5 Nf3 c5 Qd3
-0.012185206441766362,0.013353421700592618,random_legal_game_sequences,Na3 f5 Nf3 g5 b4
0.029955010223478924,0.0025211308404492847,random_legal_game_sequences,d4 c5 c3 f6 h4
0.02972349297365802,-0.00012115386834676046,random_legal_game_sequences,f4 a5 d4 a4 b3
0.012615642277482205,-0.008145359896480242,random_legal_game_sequences,f4 g6 e4 h5 Kf2
0.02386863933804958,0.0004172677175740209,random_legal_game_sequences,e3 d6 g4 b5 h3
0.002090405919113224,-0.011422785747719546,random_legal_game_sequences,e4 e6 Ke2 Na6 Kd3
0.007176770408038256,-0.014051242624331653,random_legal_game_sequences,c3 e6 g3 Qf6 h3
-0.0019017059213672566,-0.015711698332228276,random_legal_game_sequences,c4 Nc6 Qc2 Ne5 Qb3
0.0005670071856041988,-0.0011313225818784531,random_legal_game_sequences,h4 h6 h5 Nc6 a3
-0.0022673346316359378,0.01131952562697252,random_legal_game_sequences,g4 b6 d4 h5 Na3
-0.013753051203223635,0.013517558094896192,random_legal_game_sequences,Nf3 f6 b3 h5 g4
-0.03007318574409459,0.0007406297763558141,random_legal_game_sequences,Nh3 b5 a3 g5 Nxg5
0.02700010506495167,-0.0016714756996595223,random_legal_game_sequences,a3 c6 h4 c5 d4
0.028472753052934327,-0.0019521658327948123,random_legal_game_sequences,c4 a5 c5 g5 c6
-0.03203226566213776,-0.012315838461163516,random_legal_game_sequences,d3 g5 e3 Nh6 Nc3
-0.005629720550069849,0.0062142984767954955,random_legal_game_sequences,b3 h5 Na3 g5 Nf3
-0.027368891000440522,-0.006850211539731399,random_legal_game_sequences,a4 c5 Nh3 b6 d4
-0.02062163055534704,-0.011711915259368898,random_legal_game_sequences,b4 Nh6 Ba3 g5 Qc1
-0.0034879845448920815,0.00816259447489293,random_legal_game_sequences,f4 g6 Nf3 e6 e3
0.024404914080827282,0.0008497715142498887,random_legal_game_sequences,b3 f6 h4 a6 g3
0.0071965413772940405,-0.0022146639441919815,random_legal_game_sequences,h4 d6 a3 Bh3 Nxh3
-0.022561425655872255,-0.004801075685294711,random_legal_game_sequences,e4 Nh6 h4 c5 Rh2
-0.001161632476312382,0.010667155394457005,random_legal_game_sequences,a3 e6 Nc3 g5 e4
-0.023560791091651972,0.0041843534499818764,random_legal_game_sequences,Nf3 Nh6 Na3 g6 Ng5
0.027472150547621803,0.0004464610752249387,random_legal_game_sequences,a4 h6 h3 g6 f4
0.0027606879225155903,0.021064748498842184,random_legal_game_sequences,Na3 b5 h3 h5 f3
0.002412695335312731,0.005297520718214902,random_legal_game_sequences,a3 g6 Ra2 Na6 d3
-0.01646961549470607,0.012438457299961032,random_legal_game_sequences,Na3 b5 Nxb5 e6 g4
-0.03410237887787436,-0.013238065610760092,random_legal_game_sequences,h4 h5 g3 Nh6 c4
0.005486973417991695,0.015160050890114102,random_legal_game_sequences,e3 Na6 a3 e6 c4
-0.003025559181708322,0.0029495007164055138,random_legal_game_sequences,a4 Na6 d4 Nf6 Na3
0.0021793990417119176,-0.017160563283851932,random_legal_game_sequences,c4 g5 a4 b6 Qb3
-0.03162168976548604,-0.005324722933288112,random_legal_game_sequences,d4 b6 Nh3 b5 b4
-0.004155495953855625,0.008742885968151816,random_legal_game_sequences,e4 Na6 Nc3 c6 d4
0.029257492154017864,7.668704794434085e-05,random_legal_game_sequences,h3 g5 g3 e5 e3
0.028139197572143514,-0.0010107922136046662,random_legal_game_sequences,a4 c5 g4 c4 d3
0.016991698355996433,0.001094990500495143,random_legal_game_sequences,b4 d6 e3 Bg4 c4
-0.01658603343873527,0.00871160919657148,random_legal_game_sequences,Nc3 d6 a3 Bg4 e3
0.02839379266425976,0.0019875445830122795,random_legal_game_sequences,b4 a5 a4 c6 h3
-0.03317205447144307,-0.0151916559862704,random_legal_game_sequences,Nh3 e5 c3 Bc5 g4
0.01770399991588997,-0.0028748961255984705,random_legal_game_sequences,f3 a6 d3 b6 Bd2
-0.02731306954339185,-0.008312101449834698,random_legal_game_sequences,a4 d6 e4 Nh6 Ra2
0.0023292338258822836,0.010543002728814296,random_legal_game_sequences,f3 Nc6 e3 b6 g3
0.023131600975534544,-0.0005463607776286498,random_legal_game_sequences,c4 e6 h4 b6 a4
-0.02925765614633607,-0.011024400174555131,random_legal_game_sequences,e4 f5 g4 Nh6 Ne2
0.02383860273835393,0.0001124032468022575,random_legal_game_sequences,c3 e6 b3 e5 b4
0.029494512651120686,0.00023369640320569911,random_legal_game_sequences,c3 b5 d3 g5 f3
0.014809950296437734,-0.0013827419895619695,random_legal_game_sequences,d4 a6 d5 b5 Bd2
0.013402504799287977,-0.006667031492202234,random_legal_game_sequences,a3 f5 e3 c6 Ke2
0.0068297808663950865,0.010705762864902628,random_legal_game_sequences,e3 Na6 h4 h6 Ke2
-0.015434390288637606,0.01131461690047882,random_legal_game_sequences,Na3 c5 Rb1 Na6 g3
0.02117608505411264,0.0026494062954497788,random_legal_game_sequences,e4 d6 h4 a6 a3
0.002792395063584188,0.0036439240297213757,random_legal_game_sequences,d4 a5 Bd2 Na6 b4
0.02005579292055981,-0.0029236336427385964,random_legal_game_sequences,f3 c6 e3 b6 Bd3
-0.033664391451194466,-0.004599243229654981,random_legal_game_sequences,c3 Nh6 e4 Nf5 exf5
-0.01315968885855951,0.012715666591643826,random_legal_game_sequences,Nf3 Nf6 e4 g6 h4
-0.004000232972688741,0.0042860539189809935,random_legal_game_sequences,h3 e5 Na3 c5 Nb5
0.027528140938032106,0.0018569391144406646,random_legal_game_sequences,b4 c6 g4 g5 a3
-0.003435346121784845,0.008562481031237029,random_legal_game_sequences,b3 g6 Nf3 e6 c3
-0.017439180373772914,0.007531584683535644,random_legal_game_sequences,Na3 Nc6 b3 h5 Nb1
-0.028890200688777297,-0.0019073560423365523,random_legal_game_sequences,b4 Nf6 Nc3 Nh5 g4
-0.010261857314119605,0.009188698939202674,random_legal_game_sequences,c3 Nc6 h3 Nb8 d4
-0.001445674450568675,0.005644100437469176,random_legal_game_sequences,g4 a5 b4 d5 Na3
-0.0022320344081100596,0.0007234346642815196,random_legal_game_sequences,d4 h5 h3 g5 Nc3
0.02971556623853938,2.664318895298383e-05,random_legal_game_sequences,b4 g5 f3 c5 c4
-0.015336287171694975,0.010843056472096022,random_legal_game_sequences,Nf3 a5 Nd4 h6 e4
-0.00250740109578326,0.003231787207321923,random_legal_game_sequences,f3 d6 Nc3 Be6 Rb1
0.0030930775040184117,-0.011827701681709213,random_legal_game_sequences,g3 c5 Bh3 Nc6 Bxd7+
0.02140302118357609,-0.0026723477580253754,random_legal_game_sequences,g4 f5 c4 g5 gxf5
-0.011123876294060742,0.007973503223306243,random_legal_game_sequences,Nf3 e6 g3 e5 Na3
0.002727341186880632,0.012518847755055273,random_legal_game_sequences,f4 Nc6 g3 h6 a4
-0.0013810738008949615,0.017223323843688857,random_legal_game_sequences,b4 f6 a3 Na6 d4
0.026408997517358642,0.000923229653372763,random_legal_game_sequences,e3 h6 a4 c6 g4
-0.009875912504586666,0.00877890614860627,random_legal_game_sequences,h3 Nc6 Nf3 Na5 Na3
0.02053806384691877,-0.0031975952261784975,random_legal_game_sequences,a4 b5 g3 b4 Bg2
0.03043856047439809,0.00042966973049517274,random_legal_game_sequences,f4 c6 a3 f6 d4
0.0005182457001205923,-0.0005925681327777325,random_legal_game_sequences,c4 e5 a3 Nf6 d4
0.0015445542757388867,0.0059041763180841,random_legal_game_sequences,Nf3 g5 e3 b5 Bd3
-0.0451302571128435,-0.000621800992776239,random_legal_game_sequences,Nh3 Nc6 f3 a5 c4
-0.027604304113100837,-0.0021192806205726808,random_legal_game_sequences,b4 Nh6 g3 b5 Nf3
0.0028143501290119146,-0.030639130186887326,random_legal_game_sequences,g3 e5 e4 b6 Qe2
0.026102596672790405,0.00014800149500814698,random_legal_game_sequences,d3 g6 b3 g5 a3
-0.004066228094386394,0.0029400720086590194,random_legal_game_sequences,e4 Nc6 e5 e6 Nc3
-0.0010251560819357218,0.003291967966415894,random_legal_game_sequences,b3 b6 Bb2 Na6 Nc3
0.0029452857604528536,-0.031957964056745766,random_legal_game_sequences,g4 e5 e3 a6 Qe2
-0.008575565852234603,0.00851310301332515,random_legal_game_sequences,c4 Nf6 a3 Na6 g3
0.008728857296218582,-0.017691273765990098,random_legal_game_sequences,d3 b6 Qd2 a6 a4
-0.024130451663848564,-0.001603491054202305,random_legal_game_sequences,d4 Nh6 h4 c5 Nd2
0.004094117094643322,0.008193355657553443,random_legal_game_sequences,g4 Nf6 g5 e5 d3
0.0018285762548564174,-0.00014576420576622022,random_legal_game_sequences,a4 e5 b4 h6 Nf3
0.012752919326791673,-0.0034606456571256937,random_legal_game_sequences,f3 d6 b4 Bd7 g3
-0.0010034114274375136,0.002291479206418273,random_legal_game_sequences,f4 e5 Nc3 Ne7 d4
0.003785595572127786,-0.017444431987446635,random_legal_game_sequences,a4 e6 Ra2 Qe7 e4
-0.03328410593461606,-0.01609698571315538,random_legal_game_sequences,Nh3 c5 g4 Qc7 g5
-0.033316568816193624,-0.000713886243750707,random_legal_game_sequences,Na3 f5 Nh3 Na6 f4
0.023449492129717156,0.001874654423867058,random_legal_game_sequences,c3 d5 g3 h6 a3
-0.003427521133880991,-0.004630940005207536,random_legal_game_sequences,e4 e6 Na3 f6 Nf3
0.01164260212212237,0.00025157919626677636,random_legal_game_sequences,h4 f6 b4 c5 Ba3
-0.017017695330467878,0.007967571711935857,random_legal_game_sequences,Nc3 d6 b3 Nc6 a3
-0.03392385160709414,-0.004435942230102317,random_legal_game_sequences,d3 Nh6 Nc3 d6 b4
0.0008695136859619136,-0.002425935455954381,random_legal_game_sequences,b4 b5 f4 Nc6 h4
0.005328274357239995,-0.013444262587941333,random_legal_game_sequences,c4 e5 e3 Qf6 h3
0.00810281992957489,-0.0003029241117561668,random_legal_game_sequences,c4 h5 a3 c6 Ra2
-0.0006207135778593614,0.013434949809031978,random_legal_game_sequences,e3 b5 Nc3 g6 h4
-0.011894227133033874,0.012664098598302406,random_legal_game_sequences,Nf3 b6 h4 a6 e3
0.0008847609531918694,0.004392608299891058,random_legal_game_sequences,h3 e5 Nf3 Bd6 a3
0.013298297535336482,0.00012417477131771608,random_legal_game_sequences,b4 b6 Bb2 h5 Bd4
-0.029527614166595283,-0.003410874606301396,random_legal_game_sequences,d4 f5 Nh3 Na6 Na3
-0.006599515179898584,0.005624656895120976,random_legal_game_sequences,h3 Nc6 d4 h6 Nc3
-0.03141355491807911,-0.010925030505662525,random_legal_game_sequences,a4 h5 b4 Nh6 h3
0.030345764867477115,0.0003846293499059229,random_legal_game_sequences,c4 h5 f3 a5 h4
-0.005031305217805055,-0.01294798637699159,random_legal_game_sequences,c4 Nf6 d4 Na6 Qc2
0.000991818314689277,-0.01764494089512597,random_legal_game_sequences,c3 e6 Qa4 Nc6 Qg4
-0.014974179752766527,0.010568049447770416,random_legal_game_sequences,Na3 f5 Rb1 c6 Nb5
-0.013303304009404325,0.011472086799504247,random_legal_game_sequences,Nf3 b6 Ne5 e6 h3
0.031188645538108378,0.0019140121134954757,random_legal_game_sequences,a3 g5 a4 f6 f4
0.004112071710082392,0.003481116597569848,random_legal_game_sequences,g4 b5 Na3 Na6 Bh3
-0.015597696739080878,0.016310949194673605,random_legal_game_sequences,Nc3 a5 d3 c5 a3
0.018787886351435714,-0.0032100267875969286,random_legal_game_sequences,e3 e5 a4 d6 Bb5+
0.0011916011425750085,-0.029732473097136763,random_legal_game_sequences,e3 f5 c3 d6 Qe2
-0.02910065031103651,-0.0038649148725218158,random_legal_game_sequences,d3 Nh6 b4 f5 Bd2
-0.013855355443326068,-0.013246652978462774,random_legal_game_sequences,c4 g6 Qa4 f5 Nh3
0.029372604820897884,0.0008828820676308541,random_legal_game_sequences,b4 c6 a4 c5 c4
0.009299058720885578,0.004464266759762419,random_legal_game_sequences,d3 f5 Nc3 g6 Be3
0.005585001492067735,0.014617750488482479,random_legal_game_sequences,e4 Na6 Be2 b6 c3
-0.0242374695378559,-0.0056641256667996145,random_legal_game_sequences,a3 b5 d3 e6 Nh3
0.016880268930073345,0.0025558263735860616,random_legal_game_sequences,h4 d6 Rh3 a6 f4
-0.013602054214758408,0.007146669218072903,random_legal_game_sequences,Nf3 a5 h4 e6 Rg1
0.027170615741894222,-0.002018522251318778,random_legal_game_sequences,a4 a6 h3 f6 b4
-0.0037355862714455565,0.017135411065496892,random_legal_game_sequences,d3 h6 h4 Na6 b3
-0.01379794297169905,0.006193161098725894,random_legal_game_sequences,Nf3 c6 a3 Nf6 d4
0.0012192217329082598,0.007719547427181601,random_legal_game_sequences,a3 h6 Nc3 b6 a4
-0.0009591934543696504,-0.00271548989308365,random_legal_game_sequences,g4 g6 g5 Nc6 c4
0.006265402127575259,-0.005524036995470637,random_legal_game_sequences,a3 d5 d4 Bg4 Bh6
0.007967256564910782,-0.013302099324485922,random_legal_game_sequences,d3 e5 b4 Qf6 g4
0.0014075661494715637,0.012107781167843357,random_legal_game_sequences,b3 Na6 h4 Rb8 Ba3
0.0016925229567866346,-0.02941459355203558,random_legal_game_sequences,e3 h5 c4 d5 Qe2
-0.0185429108257137,0.01138821312584656,random_legal_game_sequences,Nc3 h5 Nd5 e6 b3
0.003386820054380853,0.01986854915012738,random_legal_game_sequences,Na3 f5 c3 d6 g4
-0.0018972453960165079,0.00810784850760863,random_legal_game_sequences,h4 a6 Nf3 e6 b3
-0.03881687931149773,-0.010161428464152696,random_legal_game_sequences,Nh3 a5 c4 d6 d4
0.0013477923332839356,0.010531988036381444,random_legal_game_sequences,e3 Nc6 c3 a6 b4
-0.001395541416458852,-0.01444471729312782,random_legal_game_sequences,c3 g5 Qb3 Nc6 Qxb7
-0.016082641402485897,-0.006629108759405953,random_legal_game_sequences,Nf3 c6 h4 Qb6 Nh2
0.018811236970805254,-0.00452151636532502,random_legal_game_sequences,e3 c5 Bb5 a6 f4
-0.0005695744256067672,0.0010840585045012014,random_legal_game_sequences,a3 c5 g4 e5 Nc3
0.0066440420102750345,0.016272711187978323,random_legal_game_sequences,g4 Na6 f4 b5 b3
0.0022548660368594204,0.004319768445889056,random_legal_game_sequences,d3 Nf6 f4 d6 Bd2
0.02518992292228144,-0.00815934482450617,random_legal_game_sequences,f4 f5 e3 a6 Bxa6
-0.0015023223552596459,-0.0013045806538148682,random_legal_game_sequences,a3 c5 b3 Nf6 c3
0.007661545221113921,-0.019451358246699933,random_legal_game_sequences,d3 f6 Qd2 e5 Qa5
-0.022684767813907922,-0.0033621048650943727,random_legal_game_sequences,f3 a5 Nh3 Nf6 e3
0.017161618602115045,-3.561488488091974e-05,random_legal_game_sequences,e3 h6 f4 a5 Bd3
-0.016038753331235844,0.009049374381574476,random_legal_game_sequences,Nc3 c5 Nf3 e5 Nb5
0.0011319674800646016,-0.0010907427175057733,random_legal_game_sequences,e3 b6 g4 Nc6 d4
-0.0256935932222746,-0.0038915595381349005,random_legal_game_sequences,a4 Nh6 g3 Nf5 Nc3
-0.008011434249157845,0.0002255302436829472,random_legal_game_sequences,c4 d6 Nc3 Qd7 f4
-0.032287441556685524,0.0032194181787139962,random_legal_game_sequences,Nh3 h6 Ng5 a6 Nc3
-0.03243687650322564,-0.004377972256575109,random_legal_game_sequences,b4 b6 Nh3 Na6 b5
-0.01448967000062617,0.006252159016108046,random_legal_game_sequences,Nf3 h6 b3 c5 Nd4
-0.015186432828536654,0.01630891182985368,random_legal_game_sequences,Nc3 e5 a3 g5 h3
0.009193576867049089,-0.01650798122825599,random_legal_game_sequences,d4 b5 Qd3 h5 c3
0.0068223838422101805,0.0017631432790193777,random_legal_game_sequences,e3 a5 Nf3 f5 Bd3
-0.032660328890163445,-0.002343914887982979,random_legal_game_sequences,f4 Nh6 Nf3 e5 g3
0.008508770704923656,0.011960715246941882,random_legal_game_sequences,g4 Na6 f4 g5 Bh3
-0.012644192930593804,0.006379791744788719,random_legal_game_sequences,Nc3 b6 d4 Nc6 Ne4
0.023525952636265224,0.0004512055557677327,random_legal_game_sequences,h3 d6 a4 b6 e3
0.00278178573437092,-0.03262363213634676,random_legal_game_sequences,h4 a5 e4 e6 Qe2
0.00151049419189245,0.005689903892020463,random_legal_game_sequences,d4 a5 d5 Na6 e4
0.003898829662551118,0.021610159668769367,random_legal_game_sequences,Na3 c5 h3 a6 f4
0.00024020020739583148,-0.009803985981573445,random_legal_game_sequences,e3 g5 Qg4 f5 Nc3
0.006604918363133702,0.01311838548974339,random_legal_game_sequences,g4 Na6 d3 h5 Bd2
0.015119951808302513,-0.004816767478284215,random_legal_game_sequences,d3 a6 Bh6 d5 Bf4
-0.0155330164851398,0.009502097314571698,random_legal_game_sequences,Nc3 Nc6 Ne4 b6 Nc5
